rxn_id,name,subsystem,baseline_flux,baseline_biomass,ko_status,ko_biomass,rel_biomass,drop_in_biomass,essential
MAR05147,L-Serine:tRNA(Ser) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,0.36554401678432097,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR05146,L-proline:tRNA(Pro) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,0.28203850009077713,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR05145,L-Phenylalanine:tRNA(Ala) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,0.20351013339883525,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR05143,L-Methionine:tRNAMet ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,0.12276970003951475,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR05134,L-Aspartate:tRNA(Asp) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,0.30747726676563164,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR05140,L-Isoleucine:tRNA(Ile) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,0.24443336674534016,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR05139,L-Histidine:tRNA(His) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,0.12608780004058273,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR05138,glycine:tRNA(Gly) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,0.39872501679500066,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR05137,L-glutamate:tRNA(Glu) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,0.4330120501393696,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR05136,L-Glutamine:tRNA(Gln) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,0.23669113340951495,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR07160,Deoxynucleoside triphosphate:DNA deoxynucleotidyltransferase,Nucleotide metabolism,0.027663784552229412,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR08612,,Transport reactions,4.2894407507951225e-05,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR05150,L-Valine:tRNAVal ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,0.3688621167853889,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR09608,,Transport reactions,4.289440750795122e-05,1.0360967997089667,optimal,-8.448898950585998e-18,-8.154545939104573e-18,1.0,True
MAR00581,,Glycerophospholipid metabolism,0.004698284547960283,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR05142,L-lysine:tRNALys ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,0.39761898346131136,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR05141,L-Leucine:tRNA(Leu) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,0.5037981834954862,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR06641,,Retinol metabolism,2.138503794599307e-05,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR00580,acyl-CoA:1-acyl-sn-glycerol-3-phosphate 2-O-acyltransferase,Glycerophospholipid metabolism,0.0046982845479602835,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR00579,acyl-CoA:sn-glycerol-3-phosphate 1-O-acyltransferase,Glycerophospholipid metabolism,0.0046982845479602835,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR07161,nucleoside-triphosphate:RNA nucleotidyltransferase (DNA-directed),Nucleotide metabolism,0.11645728028728786,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR09269,Exchange of aquacob(III)alamin,Exchange/demand reactions,-4.2894407507951225e-05,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR07862,,Transport reactions,0.005532756910445882,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR05135,L-Cysteine:tRNA(Cys) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,0.10120205003257296,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR06655,,Retinol metabolism,2.138503794599307e-05,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR13086,,Transport reactions,0.11645728028728787,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR13082,Generic human cell biomass reaction,Artificial reactions,1.0360967997089667,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR10065,Cofactors and vitamins pool for biomass reaction,Artificial reactions,0.0012433161596507598,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR10064,Small metabolite pool for biomass reaction,Artificial reactions,0.5009528026592853,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR10023,,Transport reactions,1.0360967997089667,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR04371,"3-phospho-D-glycerate 1,2-phosphomutase",Glycolysis / Gluconeogenesis,0.0007013339237229994,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR10063,Lipid pool for biomass reaction,Artificial reactions,0.2291846120956235,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR02136,,Vitamin D metabolism,2.1385037945993074e-05,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR08615,ATP:cob(I)alamin Co-beta-adenosyltransferase,Vitamin B12 metabolism,4.2894407507951225e-05,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR08616,ATP:cob(I)alamin Co-beta-adenosyltransferase,Vitamin B12 metabolism,4.2894407507951225e-05,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR02145,,Vitamin D metabolism,2.138503794599307e-05,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR10062,Protein pool for biomass reaction,Artificial reactions,5.530166668446611,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR02144,,Vitamin D metabolism,2.138503794599307e-05,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR02143,,Vitamin D metabolism,2.1385037945993074e-05,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR02139,,Vitamin D metabolism,2.138503794599307e-05,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR10024,Exchange of biomass,Exchange/demand reactions,1.0360967997089667,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR08614,,Transport reactions,4.2894407507951225e-05,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR05133,L-Asparagine:tRNA(Asn) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,0.2073812500667479,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR00578,,Transport reactions,0.009396569095920567,1.0360967997089667,optimal,-1.2974034987051667e-17,-1.2522029785919611e-17,1.0,True
MAR06454,,Transport reactions,4.289440750795122e-05,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR06658,,Retinol metabolism,2.138503794599307e-05,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR06657,,Retinol metabolism,2.138503794599307e-05,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR06656,,Retinol metabolism,2.1385037945993067e-05,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR02129,,Vitamin D metabolism,2.138503794599307e-05,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR06678,,Retinol metabolism,2.138503794599307e-05,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR02134,,Vitamin D metabolism,2.1385037945993078e-05,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR02135,,Vitamin D metabolism,2.138503794599307e-05,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR02131,,Vitamin D metabolism,2.138503794599307e-05,1.0360967997089667,optimal,0.0,0.0,1.0,True
MAR02142,,Vitamin D metabolism,2.138503794599307e-05,1.0360967997089667,optimal,5.768690575245479e-16,5.567713921002236e-16,0.9999999999999994,True
MAR08617,Triphosphate phosphohydrolase,Miscellaneous,4.289440750795122e-05,1.0360967997089667,optimal,9.180636162276262e-16,8.860790000369702e-16,0.9999999999999991,True
MAR06654,,Retinol metabolism,2.138503794599307e-05,1.0360967997089667,optimal,1.592740411315853e-15,1.5372505848519598e-15,0.9999999999999984,True
MAR06649,,Retinol metabolism,2.138503794599307e-05,1.0360967997089667,optimal,1.832223416121894e-15,1.7683901896391867e-15,0.9999999999999982,True
MAR02133,,Vitamin D metabolism,2.1385037945993074e-05,1.0360967997089667,optimal,4.5413679425590224e-15,4.383150246033638e-15,0.9999999999999957,True
MAR06436,,Vitamin E metabolism,4.289440750795122e-05,1.0360967997089667,optimal,1.9848697794487384e-13,1.9157184734151057e-13,0.9999999999998084,True
MAR04633,ATP:deoxyadenosine 5'-phosphotransferase,Nucleotide metabolism,0.007349230645934757,1.0360967997089667,optimal,0.24818976589504718,0.23954302915013556,0.7604569708498644,False
MAR06446,,Transport reactions,4.289440750795122e-05,1.0360967997089667,optimal,1.0360967997089152,0.9999999999999503,4.973799150320701e-14,False
MAR08864,,Transport reactions,0.0003599092956856701,1.0360967997089667,optimal,1.0360967997089383,0.9999999999999726,2.7422508708241367e-14,False
MAR02132,,Vitamin D metabolism,2.1385037945993074e-05,1.0360967997089667,optimal,1.0360967997089423,0.9999999999999765,2.353672812205332e-14,False
MAR06441,,Vitamin E metabolism,4.2894407507951204e-05,1.0360967997089667,optimal,1.0360967997089445,0.9999999999999786,2.142730437526552e-14,False
MAR02130,,Vitamin D metabolism,-2.1385037945993074e-05,1.0360967997089667,optimal,1.0360967997089647,0.9999999999999981,1.887379141862766e-15,False
MAR08593,,Transport reactions,-0.00024989344060594995,1.0360967997089667,optimal,1.0360967997089658,0.9999999999999991,8.881784197001252e-16,False
MAR20163,MAR20163,Transport reactions,-2.507425135112075,1.0360967997089667,optimal,1.036096799708966,0.9999999999999993,6.661338147750939e-16,False
MAR06457,,Vitamin E metabolism,-0.00026046766773713545,1.0360967997089667,optimal,1.0360967997089663,0.9999999999999996,4.440892098500626e-16,False
MAR04345,"5,6-Dihydrouracil:NADP+ oxidoreductase",Pyrimidine metabolism,-3.5816620223427007,1.0360967997089667,optimal,1.0360967997089663,0.9999999999999996,4.440892098500626e-16,False
MAR02137,,Vitamin D metabolism,2.1385037945993067e-05,1.0360967997089667,optimal,1.0360967997089665,0.9999999999999998,2.220446049250313e-16,False
MAR09440,Exchange of UTP,Exchange/demand reactions,-0.05823129336424397,1.0360967997089667,optimal,1.0360967997089665,0.9999999999999998,2.220446049250313e-16,False
MAR07764,,Transport reactions,-0.2882421296790346,1.0360967997089667,optimal,1.0360967997089665,0.9999999999999998,2.220446049250313e-16,False
MAR00653,S-adenosyl-L-methionine:phosphatidylethanolamine N-methyltransferase,Glycerophospholipid metabolism,0.15449514733353995,1.0360967997089667,optimal,1.0360967997089665,0.9999999999999998,2.220446049250313e-16,False
MAR02140,,Vitamin D metabolism,2.1385037945993074e-05,1.0360967997089667,optimal,1.0360967997089665,0.9999999999999998,2.220446049250313e-16,False
MAR06673,,Retinol metabolism,2.1385037945993074e-05,1.0360967997089667,optimal,1.0360967997089667,1.0,0.0,False
MAR06659,,Retinol metabolism,-2.1385037945993074e-05,1.0360967997089667,optimal,1.0360967997089667,1.0,0.0,False
MAR09757,,Transport reactions,1.250629614269482e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR09756,,Transport reactions,1.2506296142694823e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR09755,,Transport reactions,1.2506296142694823e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR09754,,Transport reactions,1.2506296142694823e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR09753,,Transport reactions,1.2506296142694823e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR09752,,Transport reactions,1.2506296142694823e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR04468,,Transport reactions,0.001,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR09750,,Transport reactions,1.2506296142694823e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR09749,,Transport reactions,1.2506296142694823e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR09748,,Transport reactions,1.2506296142694823e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR09747,,Transport reactions,1.2506296142694823e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR09746,,Transport reactions,1.2506296142694823e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR09742,,Transport reactions,1.2506296142694823e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR09744,,Transport reactions,0.00011880981335560079,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR09745,,Transport reactions,1.2506296142694823e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR09751,,Transport reactions,1.2506296142694823e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR09014,,Transport reactions,0.0005209353354822496,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR01104,,Transport reactions,0.0005209353354822497,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR01145,,Transport reactions,0.0005209353354822496,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR01135,,Transport reactions,-0.0006862201819766348,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR01144,,Transport reactions,0.0005209353354822496,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR01187,,Transport reactions,0.0005209353354822496,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR04908,ATP:ADP phosphatransferase,Transport reactions,-0.0033023383387056245,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR01188,,Transport reactions,0.0005209353354822496,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR09743,,Transport reactions,1.2506296142694823e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR01930,,Transport reactions,0.001,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR00446,,Transport reactions,0.004698284547960282,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR04850,,Transport reactions,0.03571071567329177,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR04790,,Transport reactions,-0.001,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR04647,,Transport reactions,0.0009999999999999998,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR04469,,Transport reactions,-0.001,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR09760,,Transport reactions,1.2506296142694823e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR09759,,Transport reactions,1.2506296142694823e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR09758,,Transport reactions,1.2506296142694823e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR01242,,Transport reactions,0.0009466878497177594,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR01089,,Transport reactions,0.0002604676677411247,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR01094,,Transport reactions,0.0002604676677411248,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR01095,,Transport reactions,-0.14913288641448091,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR02564,,Transport reactions,0.0005209353354822494,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR01917,,Transport reactions,-0.03551185114154959,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR08476,,Transport reactions,0.0055327569104458825,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR08363,,Transport reactions,0.0002604676677411248,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR02585,,Transport reactions,0.0005209353354822496,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR00962,,Transport reactions,0.001041870670964499,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR01286,,Transport reactions,0.0007814030032233747,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR08361,,Transport reactions,-0.0002604676677411248,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR01443,,Transport reactions,-0.008061402140506603,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR04904,,Transport reactions,0.001041870670964499,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR07857,,Transport reactions,0.02489740609700647,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR07856,,Transport reactions,-0.01659827073133765,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR02575,,Transport reactions,0.0005209353354822494,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR02547,,Transport reactions,0.0002604676677411248,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR07796,,Transport reactions,0.020962310451711808,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR04893,,Transport reactions,0.14360012950403503,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR09741,,Transport reactions,1.2506296142694823e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR09740,,Transport reactions,1.2506296142694823e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR09739,,Transport reactions,1.2506296142694823e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR09738,,Transport reactions,1.2506296142694823e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR03025,,Transport reactions,0.015403870628970954,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR01936,,Transport reactions,-0.0009999999999999998,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR05249,,Transport reactions,0.008162162162162161,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR06431,,Transport reactions,4.289440750795122e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR05292,,Transport reactions,-0.0002604676677411248,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR06986,,Transport reactions,0.019343599115153442,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR07797,,Transport reactions,-0.019343599115153442,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR06294,,Transport reactions,0.0014026678474459986,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR05420,,Transport reactions,4.289440750795122e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR05411,,Transport reactions,-5.420486246971842,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR05361,,Transport reactions,-0.06923163537208778,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR08414,,Transport reactions,0.07980869900251987,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR05304,,Transport reactions,-0.023949996221702075,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR08860,,Transport reactions,0.001,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR06343,,Transport reactions,2.46788299645206,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR09069,Exchange of serine,Exchange/demand reactions,-0.2885482426710103,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR09769,,Transport reactions,0.00086918758191729,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR09768,,Transport reactions,0.0015590993397264516,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR09767,,Transport reactions,1.2506296142694823e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR09766,,Transport reactions,1.2506296142694823e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR09765,,Transport reactions,1.2506296142694823e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR09764,,Transport reactions,1.2506296142694823e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR09763,,Transport reactions,1.2506296142694823e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR09761,,Transport reactions,4.377203649943187e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR09035,Exchange of linoleate,Exchange/demand reactions,0.019091986666984345,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR04962,,Transport reactions,5.530166668446611,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR09628,,Transport reactions,0.0002604676677411248,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR08915,,Transport reactions,0.0005209353354822494,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
MAR08722,,Transport reactions,8.554015178397228e-05,1.0360967997089667,optimal,1.036096799708967,1.0000000000000002,-2.220446049250313e-16,False
