sample,scenario,reaction_id,reaction_name,subsystem,baseline_biomass,baseline_flux,ko_biomass,rel_drop,is_essential_TME,is_strong_sensitive_TME
TumorEdge,TME_edge,MAR08589,maltose glucohydrolase,Starch and sucrose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR08583,"1,4-alpha-D-Glucan glucohydrolase",Starch and sucrose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR08584,,Starch and sucrose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR08585,3-phospho-D-glyceroyl-phosphate:alpha-D-glucose-1-phosphate 6-phosphotransferase,Starch and sucrose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR03944,UTP:alpha-D-glucose-1-phosphate uridylyltransferase,Galactose metabolism,1.106473322376394,0.004707822692047081,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04128,UDP-glucose 4-epimerase,Galactose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04130,,Galactose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04131,UDP-glucose:alpha-D-galactose-1-phosphate uridylyltransferase,Galactose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04132,UDP-glucose:alpha-D-galactose-1-phosphate uridylyltransferase,Galactose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04303,sucrose glucohydrolase,Galactose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04414,ATP:alpha-D-galactose 1-phosphotransferase,Galactose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04415,Lactose galactohydrolase,Galactose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04416,Galactosylglycerol galactohydrolase,Galactose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04831,Lactose:(acceptor) 3-oxidoreductase,Galactose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04832,3-Ketolactose galactohydrolase,Galactose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR07674,UDP-alpha-D-galactose:D-glucose 4-beta-D-galactosyltransferase,Galactose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR08761,ATP:D-tagatose 6-phosphotransferase,Galactose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR08762,,Galactose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR08764,,Galactose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR08766,galactitol:NADP+ 1-oxidoreductase,Galactose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR08767,UTP:alpha-D-galactose-1-phosphate uridylyltransferase,Galactose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR00454,ATP:D-glyceraldehyde 3-phosphotransferase,Fructose and mannose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04297,,Fructose and mannose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04310,ATP:D-fructose 1-phosphotransferase,Fructose and mannose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04315,D-Glucitol:NAD+ 2-oxidoreductase,Fructose and mannose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04316,D-Glucitol:NADP+ 1-oxidoreductase,Fructose and mannose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04317,,Fructose and mannose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04318,,Fructose and mannose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04319,ATP:D-fructose 6-phosphotransferase,Fructose and mannose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04320,,Fructose and mannose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04356,D-fructose 1-phosphate D-glyceraldehyde-3-phosphate-lyase,Fructose and mannose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04383,D-mannose-6-phosphate aldose-ketose-isomerase,Fructose and mannose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04385,"D-mannose 6-phosphate 1,6-phosphomutase",Fructose and mannose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04386,GDP:D-mannose-1-phosphate guanylyltransferase,Fructose and mannose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04387,GTP:alpha-D-mannose-1-phosphate guanylyltransferase,Fructose and mannose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04399,"GDP-alpha-D-mannose 4,6-hydro-lyase (GDP-4-dehydro-alpha-D-rhamnose-forming)",Fructose and mannose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04400,"GDP-L-fucose:NADP+ 4-oxidoreductase (3,5-epimerizing)",Fructose and mannose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04401,GTP:beta-L-fucose-1-phosphate guanylyltransferase,Fructose and mannose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04402,ATP:6-deoxy-L-galactose 1-phosphotransferase,Fructose and mannose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04403,L-fucose aldose-ketose-isomerase,Fructose and mannose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04490,ATP:D-mannose 6-phosphotransferase,Fructose and mannose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04706,"beta-D-fructose-2,6-bisphosphate 2-phosphohydrolase",Fructose and mannose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR08768,"GDP-L-fucose:NADP+ 4-oxidoreductase (3,5-epimerizing)",Fructose and mannose metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04590,Xylitol:NADP+ 4-oxidoreductase (L-xylulose-forming),Pentose and glucuronate interconversions,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04591,xylitol:NAD oxidoreductase,Pentose and glucuronate interconversions,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04592,xylitol:NADP+ oxidoreductase,Pentose and glucuronate interconversions,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04593,xylitol:NAD+ 2-oxidoreductase (D-xylulose-forming),Pentose and glucuronate interconversions,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04594,D-xylose:NADP+ 1-oxidoreductase,Pentose and glucuronate interconversions,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04595,ATP:D-xylulose 5-phosphotransferase,Pentose and glucuronate interconversions,1.106473322376394,0.0009647571809862349,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR08341,L-Arabitol:NADP+ 1-oxidoreductase,Pentose and glucuronate interconversions,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR08342,L-arabinitol:NAD+ 4-oxidoreductase (L-xylulose-forming),Pentose and glucuronate interconversions,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR08344,L-gulonate:NADP+ 6-oxidoreductase,Pentose and glucuronate interconversions,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR08352,L-Gulonate:NAD+ 3-oxidoreductase,Pentose and glucuronate interconversions,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR08353,3-Dehydro-L-gulonate carboxy-lyase,Pentose and glucuronate interconversions,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR08726,ATP:D-ribulose 5-phosphotransferase,Pentose and glucuronate interconversions,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR08727,,Pentose and glucuronate interconversions,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR08728,,Pentose and glucuronate interconversions,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR08729,UDP-glucuronate glucuronohydrolase,Pentose and glucuronate interconversions,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR06537,L-gulonate:NADP+ 6-oxidoreductase,Pentose and glucuronate interconversions,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR01568,Acetaldehyde:NAD+ oxidoreductase,Pyruvate metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR03853,(R)-S-Lactoylglutathione methylglyoxal-lyase (isomerizing),Pyruvate metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR03854,Lactaldehyde:NAD+ 1-oxidoreductase,Pyruvate metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR03855,"Propane-1,2-diol:NADP+ 1-oxidoreductase",Pyruvate metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR03857,(R)-S-Lactoylglutathione hydrolase,Pyruvate metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR03859,(R)-Lactate:ferricytochrome-c 2-oxidoreductase,Pyruvate metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04087,(S)-malate:NAD+ oxidoreductase (decarboxylating),Pyruvate metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04089,(S)-Malate:NADP+ oxidoreductase(oxaloacetate-decarboxylating),Pyruvate metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04091,(S)-Malate:NADP+ oxidoreductase(oxaloacetate-decarboxylating),Pyruvate metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04093,Acetyl-CoA hydrolase,Pyruvate metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04095,Acetyl-CoA hydrolase,Pyruvate metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04101,GTP:oxaloacetate carboxy-lyase (adding GTP,Pyruvate metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04103,GTP:oxaloacetate carboxy-lyase (adding GTP,Pyruvate metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04143,Pyruvate:carbon-dioxide ligase (ADP-forming),Pyruvate metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04193,CTP:pyruvate 2-O-phosphotransferase,Pyruvate metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR08497,,Pyruvate metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR08498,,Pyruvate metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR08499,,Pyruvate metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR08500,,Pyruvate metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR08501,,Pyruvate metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR08502,(R)-Lactaldehyde:NAD+ oxidoreductase (glutathione-formylating),Pyruvate metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR08503,,Pyruvate metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR08504,(R)-Lactaldehyde:NAD+ 2-oxidoreductase,Pyruvate metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR08506,,Pyruvate metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR08507,,Pyruvate metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR08508,,Pyruvate metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR08509,,Pyruvate metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR08511,(R)-S-Lactoylglutathione hydrolase,Pyruvate metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR08512,(R)-Lactate:NAD+ oxidoreductase,Pyruvate metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR08514,(S)-Lactate:ferricytochrome-c 2-oxidoreductase,Pyruvate metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR08516,glycerone-phosphate phosphate-lyase (methylglyoxal-forming),Pyruvate metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR08517,glycerone-phosphate phosphate-lyase (methylglyoxal-forming),Pyruvate metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR04280,(S)-Lactate:NAD+ oxidoreductase,Pyruvate metabolism,1.106473322376394,2.7070407051123153,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR00153,Propanoate:CoA ligase (AMP-forming),Propanoate metabolism,1.106473322376394,0.0,1.1064733223763943,-2.006777754461733e-16,False,False
TumorEdge,TME_edge,MAR03212,,Propanoate metabolism,1.106473322376394,0.0002748479732782963,1.1064733223763943,-2.006777754461733e-16,False,False
