rxn_id,name,subsystem,baseline_flux,baseline_biomass,ko_status,ko_biomass,rel_biomass,drop_in_biomass,essential
MAR06702,,Retinol metabolism,2.283760937384877e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR05150,L-Valine:tRNAVal ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,0.39391695059087295,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR07792,,Transport reactions,0.04228498448793628,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR02131,,Vitamin D metabolism,2.2837609373848773e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR06701,,Retinol metabolism,2.2837609373848767e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR06700,,Retinol metabolism,2.283760937384877e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR06693,,Retinol metabolism,4.58079955463827e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR02129,,Vitamin D metabolism,2.2837609373848777e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR06692,,Retinol metabolism,4.580799554638271e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR06691,,Retinol metabolism,-4.580799554638271e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR06690,,Retinol metabolism,-4.58079955463827e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR02139,,Vitamin D metabolism,2.283760937384877e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR06641,,Retinol metabolism,2.283760937384877e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR05142,L-lysine:tRNALys ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,0.42462711765342986,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR05143,L-Methionine:tRNAMet ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,0.1311087901516849,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR07862,,Transport reactions,0.005908567541489944,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR05145,L-Phenylalanine:tRNA(Ala) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,0.21733348998117133,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR05146,L-proline:tRNA(Pro) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,0.3011958692673841,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR05134,L-Aspartate:tRNA(Asp) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,0.32836255551503063,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR05135,L-Cysteine:tRNA(Cys) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,0.10807616485476727,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR05140,L-Isoleucine:tRNA(Ile) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,0.26103642003173294,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR05130,L-Tyrosine:tRNA(Tyr) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,0.16595301816497046,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR05138,glycine:tRNA(Gly) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,0.42580827792506665,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR05137,L-glutamate:tRNA(Glu) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,0.4624242463458075,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR05136,L-Glutamine:tRNA(Gln) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,0.25276829813027535,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR05147,L-Serine:tRNA(Ser) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,0.3903734697759627,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR06703,,Retinol metabolism,2.2837609373848767e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR02135,,Vitamin D metabolism,2.2837609373848773e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR05132,L-Arginine:tRNA(Arg) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,0.302377029539021,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR02142,,Vitamin D metabolism,2.283760937384877e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR07161,nucleoside-triphosphate:RNA nucleotidyltransferase (DNA-directed),Nucleotide metabolism,0.12436760143510671,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR05139,L-Histidine:tRNA(His) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,0.13465227096659532,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR05148,L-Threonine:tRNA(Thr) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,0.3159603726628442,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR10065,Cofactors and vitamins pool for biomass reaction,Artificial reactions,0.0013277679868516725,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR10064,Small metabolite pool for biomass reaction,Artificial reactions,0.5349798513689864,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR10063,Lipid pool for biomass reaction,Artificial reactions,0.2447518989096584,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR10062,Protein pool for biomass reaction,Artificial reactions,5.9058013581840045,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR10024,Exchange of biomass,Exchange/demand reactions,1.1064733223763938,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR10023,,Transport reactions,1.1064733223763938,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR06668,,Retinol metabolism,2.283760937384877e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR13086,,Transport reactions,0.1243676014351067,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR02133,,Vitamin D metabolism,2.2837609373848773e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR02134,,Vitamin D metabolism,2.2837609373848773e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR06436,,Vitamin E metabolism,4.58079955463827e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR06669,,Retinol metabolism,2.283760937384877e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR06687,,Retinol metabolism,4.5807995546382715e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR02145,,Vitamin D metabolism,2.283760937384877e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR02144,,Vitamin D metabolism,2.283760937384877e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR06678,,Retinol metabolism,2.2837609373848773e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR05133,L-Asparagine:tRNA(Asn) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,0.2214675509319001,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR06453,,Vitamin E metabolism,4.5807995546382694e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR02143,,Vitamin D metabolism,2.283760937384877e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR06654,,Retinol metabolism,2.283760937384877e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR06655,,Retinol metabolism,2.283760937384877e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR08615,ATP:cob(I)alamin Co-beta-adenosyltransferase,Vitamin B12 metabolism,4.5807995546382715e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR06454,,Transport reactions,4.5807995546382694e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR06438,,Transport reactions,-4.58079955463827e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR08616,ATP:cob(I)alamin Co-beta-adenosyltransferase,Vitamin B12 metabolism,4.5807995546382715e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR06682,,Retinol metabolism,4.580799554638271e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR00581,,Glycerophospholipid metabolism,0.010034827855295997,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR00580,acyl-CoA:1-acyl-sn-glycerol-3-phosphate 2-O-acyltransferase,Glycerophospholipid metabolism,0.010034827855295995,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR06629,,Transport reactions,9.135043749539509e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR08614,,Transport reactions,4.580799554638272e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR06656,,Retinol metabolism,2.2837609373848767e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR08612,,Transport reactions,4.580799554638272e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR06657,,Retinol metabolism,2.283760937384877e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR08613,,Vitamin B12 metabolism,2.290399777319136e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR13082,Generic human cell biomass reaction,Artificial reactions,1.106473322376394,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR06658,,Retinol metabolism,2.283760937384877e-05,1.106473322376394,optimal,0.0,0.0,1.0,True
MAR08617,Triphosphate phosphohydrolase,Miscellaneous,4.5807995546382715e-05,1.106473322376394,optimal,8.354027159159781e-17,7.550138797036404e-17,0.9999999999999999,True
MAR00598,"1,2-diacyl-sn-glycerol 3-phosphate phosphohydrolase",Glycerophospholipid metabolism,4.580799554638271e-05,1.106473322376394,optimal,3.8934663102494703e-16,3.5188072152407594e-16,0.9999999999999997,True
MAR04371,"3-phospho-D-glycerate 1,2-phosphomutase",Glycolysis / Gluconeogenesis,0.0007489717919165808,1.106473322376394,optimal,4.199675398821225e-16,3.795550524256203e-16,0.9999999999999997,True
MAR05131,L-Alanine:tRNA(Ala) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,0.4730546887905386,1.106473322376394,optimal,7.65252338957419e-16,6.916139083352428e-16,0.9999999999999993,True
MAR09608,,Transport reactions,4.580799554638271e-05,1.106473322376394,optimal,8.813891385251308e-16,7.96575137150306e-16,0.9999999999999992,True
MAR05423,,Transport reactions,0.037310280430532014,1.106473322376394,optimal,9.292729944651697e-16,8.398512423863526e-16,0.9999999999999991,True
MAR09167,Exchange of lipoic acid,Exchange/demand reactions,-4.580799554638271e-05,1.106473322376394,optimal,3.61291692346732e-15,3.2652544353331434e-15,0.9999999999999968,True
MAR06665,,Retinol metabolism,2.283760937384877e-05,1.106473322376394,optimal,5.243622290618383e-15,4.739040864859312e-15,0.9999999999999952,True
MAR00579,acyl-CoA:sn-glycerol-3-phosphate 1-O-acyltransferase,Glycerophospholipid metabolism,0.010034827855295995,1.106473322376394,optimal,5.71337964146477e-14,5.1635945719812156e-14,0.9999999999999484,True
MAR04269,ATP:NAD+ 2'-phosphotransferase,Nicotinate and nicotinamide metabolism,0.00032098791082931085,1.106473322376394,optimal,8.438399898151532e-12,7.626392546029233e-12,0.9999999999923737,True
MAR00012,,Pool reactions,0.03788490575221687,1.106473322376394,optimal,1.1064733223763492,0.9999999999999595,4.0523140398818214e-14,False
MAR02138,,Vitamin D metabolism,0.00031696718301249706,1.106473322376394,optimal,1.1064733223763816,0.9999999999999888,1.1213252548714081e-14,False
MAR09272,Exchange of bilirubin-monoglucuronoside,Exchange/demand reactions,-0.00036666312956908944,1.106473322376394,optimal,1.1064733223763834,0.9999999999999903,9.658940314238862e-15,False
MAR00632,Acyl-CoA:1-acyl-sn-glycero-3-phosphocholine O-acyltransferase,Glycerophospholipid metabolism,0.13808902136482928,1.106473322376394,optimal,1.1064733223763894,0.9999999999999958,4.218847493575595e-15,False
MAR09174,,Transport reactions,-0.5016048690245635,1.106473322376394,optimal,1.1064733223763932,0.9999999999999992,7.771561172376096e-16,False
MAR20114,MAR20014,Miscellaneous,0.0032167513542286745,1.106473322376394,optimal,1.1064733223763934,0.9999999999999994,5.551115123125783e-16,False
MAR04874,,Transport reactions,-4.1705733850697,1.106473322376394,optimal,1.1064733223763936,0.9999999999999996,4.440892098500626e-16,False
MAR08746,pyruvate:thiamin diphosphate acetaldehydetransferase (decarboxylating),Thiamine metabolism,1.904787802530546,1.106473322376394,optimal,1.1064733223763936,0.9999999999999996,4.440892098500626e-16,False
MAR08553,,Transport reactions,-0.0025297757214043943,1.106473322376394,optimal,1.1064733223763936,0.9999999999999996,4.440892098500626e-16,False
MAR07796,,Transport reactions,0.022386168258319204,1.106473322376394,optimal,1.1064733223763936,0.9999999999999996,4.440892098500626e-16,False
MAR04919,,Transport reactions,4.297367391389198,1.106473322376394,optimal,1.1064733223763936,0.9999999999999996,4.440892098500626e-16,False
MAR07764,,Transport reactions,-0.30782087828511284,1.106473322376394,optimal,1.1064733223763936,0.9999999999999996,4.440892098500626e-16,False
MAR04680,deoxyuridine:orthophosphate 2-deoxy-D-ribosyltransferase,Nucleotide metabolism,-5.538909165416092,1.106473322376394,optimal,1.1064733223763936,0.9999999999999996,4.440892098500626e-16,False
MAR09133,Exchange of pyruvate,Exchange/demand reactions,5.9058013581840045,1.106473322376394,optimal,1.1064733223763938,0.9999999999999998,2.220446049250313e-16,False
MAR04068,ATP:pyridoxal 5'-phosphotransferase,Vitamin B6 metabolism,4.58079955463827e-05,1.106473322376394,optimal,1.1064733223763938,0.9999999999999998,2.220446049250313e-16,False
MAR04350,ATP:D-ribose 5-phosphotransferase,Pentose phosphate pathway,5.9058013581840045,1.106473322376394,optimal,1.1064733223763938,0.9999999999999998,2.220446049250313e-16,False
MAR05303,,Transport reactions,-5.9058013581840045,1.106473322376394,optimal,1.106473322376394,1.0,0.0,False
MAR04368,ATP:3-phospho-D-glycerate 1-phosphotransferase,Glycolysis / Gluconeogenesis,17.918399925276287,1.106473322376394,optimal,1.106473322376394,1.0,0.0,False
MAR04363,2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming),Glycolysis / Gluconeogenesis,17.917222969603277,1.106473322376394,optimal,1.106473322376394,1.0,0.0,False
MAR09108,Exchange of dihydroneopterin,Exchange/demand reactions,-5.905801358184005,1.106473322376394,optimal,1.106473322376394,1.0,0.0,False
MAR04914,,Transport reactions,-0.03408461239390558,1.106473322376394,optimal,1.106473322376394,1.0,0.0,False
MAR04527,N-acetyl-D-glucosamine 2-epimerase,Amino sugar and nucleotide sugar metabolism,-5.795621631133939,1.106473322376394,optimal,1.106473322376394,1.0,0.0,False
MAR04882,,Transport reactions,5.905801358184004,1.106473322376394,optimal,1.106473322376394,1.0,0.0,False
MAR09092,Exchange of dopamine,Exchange/demand reactions,-1.5835654063416948,1.106473322376394,optimal,1.106473322376394,1.0,0.0,False
MAR04354,"D-Ribose 1,5-phosphomutase",Pentose phosphate pathway,5.905908354154278,1.106473322376394,optimal,1.106473322376394,1.0,0.0,False
MAR07800,,Nucleotide metabolism,-3.8984731662682717,1.106473322376394,optimal,1.106473322376394,1.0,0.0,False
MAR06644,9-cis-retinol:NAD+ oxidoreductase,Retinol metabolism,4.5807995546382715e-05,1.106473322376394,optimal,1.106473322376394,1.0,0.0,False
MAR11953,"Exchange of 5,10-methylene-THF",Exchange/demand reactions,-0.011102076698406285,1.106473322376394,optimal,1.106473322376394,1.0,0.0,False
MAR09435,Exchange of UDP,Exchange/demand reactions,0.21588979762632524,1.106473322376394,optimal,1.106473322376394,1.0,0.0,False
MAR08980,Transport Reaction for Malate,Transport reactions,0.0020000000000026594,1.106473322376394,optimal,1.106473322376394,1.0,0.0,False
MAR08791,,Nicotinate and nicotinamide metabolism,0.002086421420350936,1.106473322376394,optimal,1.106473322376394,1.0,0.0,False
MAR06456,,Vitamin E metabolism,5.9058013581840045,1.106473322376394,optimal,1.106473322376394,1.0,0.0,False
MAR00186,Fatty Acyl Coenzyme A Desaturase (N-C20:4CoA -> N-C20:5CoA),Fatty acid biosynthesis,0.001054328984494087,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR00658,Exchange of PG-CL pool,Exchange/demand reactions,-0.002349618229532721,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR00656,Exchange of PE-LD pool,Exchange/demand reactions,-0.04667104473783633,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR00639,Exchange of stearate,Exchange/demand reactions,-0.03738607667795324,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR00109,Transport of Octadecenoyl Coenzyme A into Mitochondrial Matrix,Fatty acid oxidation,-0.0025362751201157357,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR00105,C161 Transport into the Mitochondria,Fatty acid oxidation,-0.00012508749894344907,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR00104,C161 Transport into the Mitochondria,Fatty acid oxidation,-0.00012508749894344907,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR00102,C160 Transport into the Mitochondria,Fatty acid oxidation,0.0001250874989434491,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR00090,Glucuronidated Compound Transport,Transport reactions,2.2837609373848773e-05,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR00576,Exchange of dihomo-gamma-linolenate,Exchange/demand reactions,-0.009245232747596147,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR00575,"Exchange of (4Z,7Z,10Z,13Z,16Z)-DPA",Exchange/demand reactions,-0.0016939165965782759,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR00571,Exchange of DPA,Exchange/demand reactions,0.0002831918012574248,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR09690,Exchange of orotate,Exchange/demand reactions,-5.9057555501884575,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR00566,Exchange of adrenic acid,Exchange/demand reactions,-0.0003771071615462159,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR01938,Exchange of dTTP,Exchange/demand reactions,5.9058013581840045,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR01939,Exchange of FAD,Exchange/demand reactions,-4.580799554662008e-05,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR01047,Folate Transport via Anion Antiport,Transport reactions,-0.01105626870286056,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR01499,Lysophosphatidylcholine Transport,Transport reactions,0.13808902136482928,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR01528,Sodium/Ammonium Proton Antiporter,Transport reactions,-3.9888388245408315,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR01542,Nicotinamide-Nucleotide Adenylyltransferase,Nicotinate and nicotinamide metabolism,0.002086421420350936,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR01578,Cholesterol Monooxygenase,Cholesterol metabolism,-0.0010000000000000002,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR09702,Exchange of coproporphyrin III,Exchange/demand reactions,-4.580799554638271e-05,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR09729,Exchange of glycogen,Exchange/demand reactions,-0.4494494635492912,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR00038,10-Formyltetrahydrofolate Mitochondrial Transport via Diffusion,Transport reactions,-5.237242682321859,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR01661,Phosphatidylserine Flippase,Transport reactions,0.00465028607928351,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR01820,"UDP-Glucuronosyltransferase 1-10 Precursor, Microsomal",Steroid metabolism,-2.2837609373848773e-05,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR01827,Cholesterol Ester Transporter,Transport reactions,0.002814646837461072,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR09693,Exchange of xanthurenate,Exchange/demand reactions,-0.6980042942709954,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR01921,Exchange of glycerone,Exchange/demand reactions,-5.9058013581840045,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR02420,Mitochondrial Carrier (Mc) Tcdb:2.A.29.7.2,Transport reactions,1.9126419521046893,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR02479,Utilized Transport,Transport reactions,0.0002658742656550306,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR02481,Utilized Transport,Transport reactions,-0.00014078676671158135,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR02028,Trans-Hexadec-2-Enoyl Coenzyme A Reductase,Fatty acid oxidation,0.00012508749894344907,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR02124,DTDP Diphosphohydrolase,Pyrimidine metabolism,-5.9058013581840045,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR02125,DTTP Nucleotidohydrolase,Pyrimidine metabolism,-5.9058013581840045,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR02149,Trans-Dodec-2-Enoyl Coenzyme A Reductase,Fatty acid oxidation,-0.0018642276826787846,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR02186,"2-Amino-4-Hydroxy-6- (Erythro-1, 2, 3-Trihydroxypropyl) Dihydropteridine Triphosphate Phosphohydrolase (Alkaline Optimum)",Miscellaneous,-5.905801358184005,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR03248,N-Acylsphingosine Galactosyltransferase,Glycosphingolipid metabolism,0.2158897976263252,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR03439,,Fatty acid oxidation,0.0002686689258664463,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR03494,,Fatty acid oxidation,0.0001250874989434491,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR02351,Facilitated Diffusion,Transport reactions,41.34060950728803,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR01871,"Exchange of 6-[(1S,2R)-1,2-dihydroxy-3-triphosphooxypropyl]-7,8-dihydropterin",Exchange/demand reactions,5.9058013581840045,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR00567,Exchange of eicosanoate,Exchange/demand reactions,2.196687509981575e-05,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR00568,Exchange of arachidonate,Exchange/demand reactions,-0.03479126514151583,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR00569,Exchange of ATP,Exchange/demand reactions,-5.9058013581840045,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR09153,Exchange of gamma-tocopherol,Exchange/demand reactions,-4.5807995544631084e-05,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR09159,Exchange of thiamin,Exchange/demand reactions,-4.580799554673975e-05,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR09166,Exchange of chitin-component,Exchange/demand reactions,-5.9058013581840045,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR00577,Exchange of omega-3-arachidonic acid,Exchange/demand reactions,-0.00516380108055071,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR00611,Exchange of palmitate,Exchange/demand reactions,-0.024899057952610788,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR00617,Exchange of palmitolate,Exchange/demand reactions,0.0021966299059978027,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR00618,Exchange of cerotic acid,Exchange/demand reactions,-2.959343682200097e-05,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR00628,Exchange of 2-lysolecithin pool,Exchange/demand reactions,-0.13808902136482928,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR00972,Beta Oxidation of Long Chain Fatty Acid,Fatty acid oxidation,1.2450598922142959e-05,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR00982,Beta Oxidation of Long Chain Fatty Acid,Fatty acid oxidation,3.667231250414215e-05,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR01923,Exchange of dTMP,Exchange/demand reactions,-5.9058013581840045,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
MAR00661,Exchange of PS-LD pool,Exchange/demand reactions,-0.0046502860792835094,1.106473322376394,optimal,1.1064733223763943,1.0000000000000002,-2.220446049250313e-16,False
