sample,scenario,reaction_id,reaction_name,subsystem,baseline_biomass,baseline_flux,ko_biomass,rel_drop,is_essential_TME,is_strong_sensitive_TME
TumorCore,TME_core,MAR00581,,Glycerophospholipid metabolism,1.14956182771874,0.012866723660344102,0.0,1.0,True,False
TumorCore,TME_core,MAR00598,"1,2-diacyl-sn-glycerol 3-phosphate phosphohydrolase",Glycerophospholipid metabolism,1.14956182771874,4.759185966755584e-05,0.0,1.0,True,False
TumorCore,TME_core,MAR00580,acyl-CoA:1-acyl-sn-glycerol-3-phosphate 2-O-acyltransferase,Glycerophospholipid metabolism,1.14956182771874,0.012866723660344104,0.0,1.0,True,False
TumorCore,TME_core,MAR02136,,Vitamin D metabolism,1.14956182771874,2.3726956124114797e-05,0.0,1.0,True,False
TumorCore,TME_core,MAR02135,,Vitamin D metabolism,1.14956182771874,2.3726956124114797e-05,0.0,1.0,True,False
TumorCore,TME_core,MAR02134,,Vitamin D metabolism,1.14956182771874,2.3726956124114804e-05,0.0,1.0,True,False
TumorCore,TME_core,MAR02143,,Vitamin D metabolism,1.14956182771874,2.3726956124114794e-05,0.0,1.0,True,False
TumorCore,TME_core,MAR02131,,Vitamin D metabolism,1.14956182771874,2.3726956124114797e-05,0.0,1.0,True,False
TumorCore,TME_core,MAR02129,,Vitamin D metabolism,1.14956182771874,2.37269561241148e-05,0.0,1.0,True,False
TumorCore,TME_core,MAR10063,Lipid pool for biomass reaction,Artificial reactions,1.14956182771874,0.25428307629138536,0.0,1.0,True,False
TumorCore,TME_core,MAR10064,Small metabolite pool for biomass reaction,Artificial reactions,1.14956182771874,0.5558131437020107,0.0,1.0,True,False
TumorCore,TME_core,MAR10065,Cofactors and vitamins pool for biomass reaction,Artificial reactions,1.14956182771874,0.001379474193262488,0.0,1.0,True,False
TumorCore,TME_core,MAR06664,,Retinol metabolism,1.14956182771874,2.3726956124114794e-05,0.0,1.0,True,False
TumorCore,TME_core,MAR06665,,Retinol metabolism,1.14956182771874,2.3726956124114794e-05,0.0,1.0,True,False
TumorCore,TME_core,MAR02145,,Vitamin D metabolism,1.14956182771874,2.372695612411479e-05,0.0,1.0,True,False
TumorCore,TME_core,MAR02144,,Vitamin D metabolism,1.14956182771874,2.3726956124114794e-05,0.0,1.0,True,False
TumorCore,TME_core,MAR10023,,Transport reactions,1.14956182771874,1.14956182771874,0.0,1.0,True,False
