reaction_id,reaction_name,subsystem,baseline_flux_rich,baseline_biomass_rich,ko_status,biomass_KO_rich,rel_biomass,drop_in_biomass,essential,is_essential_rich,biomass_KO_TME,is_essential_TME,baseline_biomass_TME,baseline_flux_TME,essentiality_class
MAR10063,Lipid pool for biomass reaction,Artificial reactions,0.2447518989096584,1.106473322376394,optimal,0.0,0.0,1.0,True,True,0.0,True,1.1064733223763958,0.2447518989096588,essential_in_both
MAR10062,Protein pool for biomass reaction,Artificial reactions,5.9058013581840045,1.106473322376394,optimal,0.0,0.0,1.0,True,True,0.0,True,1.1064733223763958,5.9058013581840045,essential_in_both
MAR10024,Exchange of biomass,Exchange/demand reactions,1.1064733223763938,1.106473322376394,optimal,0.0,0.0,1.0,True,True,0.0,True,1.1064733223763958,1.1064733223763956,essential_in_both
MAR10023,,Transport reactions,1.1064733223763938,1.106473322376394,optimal,0.0,0.0,1.0,True,True,0.0,True,1.1064733223763958,1.1064733223763956,essential_in_both
MAR06668,,Retinol metabolism,2.283760937384877e-05,1.106473322376394,optimal,0.0,0.0,1.0,True,True,0.0,True,1.1064733223763958,2.283760937384881e-05,essential_in_both
MAR13086,,Transport reactions,0.1243676014351067,1.106473322376394,optimal,0.0,0.0,1.0,True,True,0.0,True,1.1064733223763958,0.1243676014351069,essential_in_both
MAR02133,,Vitamin D metabolism,2.2837609373848773e-05,1.106473322376394,optimal,0.0,0.0,1.0,True,True,0.0,True,1.1064733223763958,2.2837609373848807e-05,essential_in_both
MAR02134,,Vitamin D metabolism,2.2837609373848773e-05,1.106473322376394,optimal,0.0,0.0,1.0,True,True,0.0,True,1.1064733223763958,2.283760937384881e-05,essential_in_both
MAR06436,,Vitamin E metabolism,4.58079955463827e-05,1.106473322376394,optimal,0.0,0.0,1.0,True,True,9.165720492166478e-16,True,1.1064733223763958,4.580799554638278e-05,essential_in_both
MAR06669,,Retinol metabolism,2.283760937384877e-05,1.106473322376394,optimal,0.0,0.0,1.0,True,True,0.0,True,1.1064733223763958,2.2837609373848807e-05,essential_in_both
MAR06687,,Retinol metabolism,4.580799554638272e-05,1.106473322376394,optimal,0.0,0.0,1.0,True,True,0.0,True,1.1064733223763958,4.58079955463828e-05,essential_in_both
MAR02145,,Vitamin D metabolism,2.283760937384877e-05,1.106473322376394,optimal,0.0,0.0,1.0,True,True,0.0,True,1.1064733223763958,2.2837609373848804e-05,essential_in_both
MAR02144,,Vitamin D metabolism,2.283760937384877e-05,1.106473322376394,optimal,0.0,0.0,1.0,True,True,0.0,True,1.1064733223763958,2.283760937384881e-05,essential_in_both
MAR06678,,Retinol metabolism,2.2837609373848773e-05,1.106473322376394,optimal,0.0,0.0,1.0,True,True,0.0,True,1.1064733223763958,2.283760937384881e-05,essential_in_both
MAR05133,L-Asparagine:tRNA(Asn) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,0.2214675509319001,1.106473322376394,optimal,0.0,0.0,1.0,True,True,0.0,True,1.1064733223763958,0.2214675509319001,essential_in_both
MAR06453,,Vitamin E metabolism,4.580799554638269e-05,1.106473322376394,optimal,0.0,0.0,1.0,True,True,2.262834555884358e-16,True,1.1064733223763958,4.580799554638278e-05,essential_in_both
MAR02143,,Vitamin D metabolism,2.283760937384877e-05,1.106473322376394,optimal,0.0,0.0,1.0,True,True,0.0,True,1.1064733223763958,2.2837609373848807e-05,essential_in_both
MAR06654,,Retinol metabolism,2.283760937384877e-05,1.106473322376394,optimal,0.0,0.0,1.0,True,True,-4.2643389174031753e-16,True,1.1064733223763958,2.2837609373848807e-05,essential_in_both
MAR06655,,Retinol metabolism,2.283760937384877e-05,1.106473322376394,optimal,0.0,0.0,1.0,True,True,0.0,True,1.1064733223763958,2.283760937384881e-05,essential_in_both
MAR08615,ATP:cob(I)alamin Co-beta-adenosyltransferase,Vitamin B12 metabolism,4.580799554638272e-05,1.106473322376394,optimal,0.0,0.0,1.0,True,True,0.0,True,1.1064733223763958,4.580799554638278e-05,essential_in_both
MAR06454,,Transport reactions,4.580799554638269e-05,1.106473322376394,optimal,0.0,0.0,1.0,True,True,-7.428647653857219e-16,True,1.1064733223763958,4.580799554638278e-05,essential_in_both
MAR06438,,Transport reactions,-4.58079955463827e-05,1.106473322376394,optimal,0.0,0.0,1.0,True,True,0.0,True,1.1064733223763958,-4.580799554638278e-05,essential_in_both
MAR08616,ATP:cob(I)alamin Co-beta-adenosyltransferase,Vitamin B12 metabolism,4.580799554638272e-05,1.106473322376394,optimal,0.0,0.0,1.0,True,True,0.0,True,1.1064733223763958,4.580799554638279e-05,essential_in_both
MAR06682,,Retinol metabolism,4.580799554638271e-05,1.106473322376394,optimal,0.0,0.0,1.0,True,True,0.0,True,1.1064733223763958,4.580799554638279e-05,essential_in_both
MAR00581,,Glycerophospholipid metabolism,0.0100348278552959,1.106473322376394,optimal,0.0,0.0,1.0,True,True,0.0,True,1.1064733223763958,0.010034827855296,essential_in_both
MAR00580,acyl-CoA:1-acyl-sn-glycerol-3-phosphate 2-O-acyltransferase,Glycerophospholipid metabolism,0.0100348278552959,1.106473322376394,optimal,0.0,0.0,1.0,True,True,0.0,True,1.1064733223763958,0.010034827855296,essential_in_both
MAR06629,,Transport reactions,9.135043749539508e-05,1.106473322376394,optimal,0.0,0.0,1.0,True,True,0.0,True,1.1064733223763958,0.0002056712611633,essential_in_both
MAR08614,,Transport reactions,4.580799554638272e-05,1.106473322376394,optimal,0.0,0.0,1.0,True,True,-7.597698943507886e-15,True,1.1064733223763958,4.580799554638278e-05,essential_in_both
MAR06656,,Retinol metabolism,2.2837609373848767e-05,1.106473322376394,optimal,0.0,0.0,1.0,True,True,0.0,True,1.1064733223763958,2.2837609373848804e-05,essential_in_both
MAR08612,,Transport reactions,4.580799554638272e-05,1.106473322376394,optimal,0.0,0.0,1.0,True,True,0.0,True,1.1064733223763958,4.580799554638278e-05,essential_in_both
MAR06657,,Retinol metabolism,2.283760937384877e-05,1.106473322376394,optimal,0.0,0.0,1.0,True,True,0.0,True,1.1064733223763958,2.283760937384881e-05,essential_in_both
MAR08613,,Vitamin B12 metabolism,2.290399777319136e-05,1.106473322376394,optimal,0.0,0.0,1.0,True,True,0.0,True,1.1064733223763958,2.290399777319139e-05,essential_in_both
MAR13082,Generic human cell biomass reaction,Artificial reactions,1.106473322376394,1.106473322376394,optimal,0.0,0.0,1.0,True,True,0.0,True,1.1064733223763958,1.1064733223763958,essential_in_both
MAR06658,,Retinol metabolism,2.283760937384877e-05,1.106473322376394,optimal,0.0,0.0,1.0,True,True,0.0,True,1.1064733223763958,2.283760937384881e-05,essential_in_both
MAR08617,Triphosphate phosphohydrolase,Miscellaneous,4.580799554638272e-05,1.106473322376394,optimal,8.354027159159781e-17,7.550138797036404e-17,1.0,True,True,-2.989862351699289e-16,True,1.1064733223763958,4.58079955463828e-05,essential_in_both
MAR00598,"1,2-diacyl-sn-glycerol 3-phosphate phosphohydrolase",Glycerophospholipid metabolism,4.580799554638271e-05,1.106473322376394,optimal,3.8934663102494703e-16,3.5188072152407594e-16,0.9999999999999996,True,True,0.0,True,1.1064733223763958,4.580799554638278e-05,essential_in_both
MAR04371,"3-phospho-D-glycerate 1,2-phosphomutase",Glycolysis / Gluconeogenesis,0.0007489717919165,1.106473322376394,optimal,4.1996753988212253e-16,3.7955505242562033e-16,0.9999999999999996,True,True,0.0,True,1.1064733223763958,0.0007489717919165,essential_in_both
MAR05131,L-Alanine:tRNA(Ala) ligase (AMP-forming),Aminoacyl-tRNA biosynthesis,0.4730546887905386,1.106473322376394,optimal,7.65252338957419e-16,6.916139083352429e-16,0.9999999999999992,True,True,0.0,True,1.1064733223763958,0.4730546887905387,essential_in_both
MAR09608,,Transport reactions,4.580799554638271e-05,1.106473322376394,optimal,8.813891385251308e-16,7.96575137150306e-16,0.9999999999999992,True,True,0.0,True,1.1064733223763958,4.580799554638278e-05,essential_in_both
MAR05423,,Transport reactions,0.037310280430532,1.106473322376394,optimal,9.292729944651697e-16,8.398512423863527e-16,0.9999999999999992,True,True,8.772832227059806e-15,True,1.1064733223763958,0.037310280430532,essential_in_both
MAR09167,Exchange of lipoic acid,Exchange/demand reactions,-4.580799554638271e-05,1.106473322376394,optimal,3.612916923467321e-15,3.2652544353331438e-15,0.9999999999999968,True,True,9.175662027853496e-17,True,1.1064733223763958,-4.580799554638278e-05,essential_in_both
MAR06665,,Retinol metabolism,2.283760937384877e-05,1.106473322376394,optimal,5.243622290618383e-15,4.739040864859312e-15,0.9999999999999952,True,True,0.0,True,1.1064733223763958,2.2837609373848807e-05,essential_in_both
MAR00579,acyl-CoA:sn-glycerol-3-phosphate 1-O-acyltransferase,Glycerophospholipid metabolism,0.0100348278552959,1.106473322376394,optimal,5.71337964146477e-14,5.163594571981216e-14,0.9999999999999484,True,True,0.0,True,1.1064733223763958,0.010034827855296,essential_in_both
MAR04269,ATP:NAD+ 2'-phosphotransferase,Nicotinate and nicotinamide metabolism,0.0003209879108293,1.106473322376394,optimal,8.438399898151532e-12,7.626392546029233e-12,0.9999999999923735,True,True,-2.7922666434942885e-11,True,1.1064733223763958,0.0003209879108213,essential_in_both
MAR02138,,Vitamin D metabolism,0.0003169671830124,1.106473322376394,optimal,1.1064733223763816,0.9999999999999888,1.121325254871408e-14,False,False,1.1064733223763936,False,1.1064733223763958,4.567521874769762e-05,non_essential
MAR09272,Exchange of bilirubin-monoglucuronoside,Exchange/demand reactions,-0.000366663129569,1.106473322376394,optimal,1.1064733223763834,0.9999999999999905,9.658940314238862e-15,False,False,1.106473322376394,False,1.1064733223763958,-0.000366663129569,non_essential
MAR20114,MAR20014,Miscellaneous,0.0032167513542286,1.106473322376394,optimal,1.1064733223763934,0.9999999999999994,5.551115123125784e-16,False,False,1.1064733223763945,False,1.1064733223763958,9.185432183819076e-06,non_essential
MAR04874,,Transport reactions,-4.1705733850697,1.106473322376394,optimal,1.1064733223763936,0.9999999999999996,4.440892098500626e-16,False,False,1.1064733223763945,False,1.1064733223763958,0.3252089973756789,non_essential
MAR08553,,Transport reactions,-0.0025297757214043,1.106473322376394,optimal,1.1064733223763936,0.9999999999999996,4.440892098500626e-16,False,False,1.1064733223763945,False,1.1064733223763958,-0.0027101802432996,non_essential
MAR07796,,Transport reactions,0.0223861682583192,1.106473322376394,optimal,1.1064733223763936,0.9999999999999996,4.440892098500626e-16,False,False,1.1064733223756955,False,1.1064733223763958,0.0223861682583192,non_essential
MAR04919,,Transport reactions,4.297367391389198,1.106473322376394,optimal,1.1064733223763936,0.9999999999999996,4.440892098500626e-16,False,False,1.1064733223763945,False,1.1064733223763958,5.490890832958511,non_essential
MAR07764,,Transport reactions,-0.3078208782851128,1.106473322376394,optimal,1.1064733223763936,0.9999999999999996,4.440892098500626e-16,False,False,1.1064733223763945,False,1.1064733223763958,-0.3078208782851134,non_essential
MAR04680,deoxyuridine:orthophosphate 2-deoxy-D-ribosyltransferase,Nucleotide metabolism,-5.538909165416092,1.106473322376394,optimal,1.1064733223763936,0.9999999999999996,4.440892098500626e-16,False,False,1.1064733223763945,False,1.1064733223763958,-0.050440467405176,non_essential
MAR09133,Exchange of pyruvate,Exchange/demand reactions,5.9058013581840045,1.106473322376394,optimal,1.1064733223763938,0.9999999999999998,2.220446049250313e-16,False,False,1.1064733223763936,False,1.1064733223763958,5.9058013581840045,non_essential
MAR04068,ATP:pyridoxal 5'-phosphotransferase,Vitamin B6 metabolism,4.58079955463827e-05,1.106473322376394,optimal,1.1064733223763938,0.9999999999999998,2.220446049250313e-16,False,False,1.1064733223763945,False,1.1064733223763958,4.580799554638278e-05,non_essential
MAR04350,ATP:D-ribose 5-phosphotransferase,Pentose phosphate pathway,5.9058013581840045,1.106473322376394,optimal,1.1064733223763938,0.9999999999999998,2.220446049250313e-16,False,False,1.106473322376394,False,1.1064733223763958,7.485308453854056,non_essential
MAR05303,,Transport reactions,-5.9058013581840045,1.106473322376394,optimal,1.106473322376394,1.0,0.0,False,False,1.106473322376394,False,1.1064733223763958,-5.9058013581840045,non_essential
MAR04368,ATP:3-phospho-D-glycerate 1-phosphotransferase,Glycolysis / Gluconeogenesis,17.918399925276287,1.106473322376394,optimal,1.106473322376394,1.0,0.0,False,False,1.1064733223763945,False,1.1064733223763958,20.40806819752001,non_essential
MAR04363,2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming),Glycolysis / Gluconeogenesis,17.917222969603277,1.106473322376394,optimal,1.106473322376394,1.0,0.0,False,False,1.1064733223763945,False,1.1064733223763958,20.406891241847,non_essential
MAR09108,Exchange of dihydroneopterin,Exchange/demand reactions,-5.905801358184005,1.106473322376394,optimal,1.106473322376394,1.0,0.0,False,False,1.1064733223763945,False,1.1064733223763958,-5.905801358184005,non_essential
MAR04527,N-acetyl-D-glucosamine 2-epimerase,Amino sugar and nucleotide sugar metabolism,-5.795621631133939,1.106473322376394,optimal,1.106473322376394,1.0,0.0,False,False,1.1064733223763945,False,1.1064733223763958,-5.9058013581840045,non_essential
MAR04882,,Transport reactions,5.905801358184004,1.106473322376394,optimal,1.106473322376394,1.0,0.0,False,False,1.1064733223763936,False,1.1064733223763958,5.905801358184004,non_essential
MAR09092,Exchange of dopamine,Exchange/demand reactions,-1.5835654063416948,1.106473322376394,optimal,1.106473322376394,1.0,0.0,False,False,1.106473322376394,False,1.1064733223763958,-4.290132210873021,non_essential
MAR04354,"D-Ribose 1,5-phosphomutase",Pentose phosphate pathway,5.905908354154278,1.106473322376394,optimal,1.106473322376394,1.0,0.0,False,False,1.1064733223763945,False,1.1064733223763958,7.4854154498243295,non_essential
MAR07800,,Nucleotide metabolism,-3.898473166268272,1.106473322376394,optimal,1.106473322376394,1.0,0.0,False,False,1.1064733223763945,False,1.1064733223763958,-2.0952737037015243,non_essential
MAR06644,9-cis-retinol:NAD+ oxidoreductase,Retinol metabolism,4.580799554638272e-05,1.106473322376394,optimal,1.106473322376394,1.0,0.0,False,False,1.106473322376394,False,1.1064733223763958,4.58079955463828e-05,non_essential
MAR11953,"Exchange of 5,10-methylene-THF",Exchange/demand reactions,-0.0111020766984062,1.106473322376394,optimal,1.106473322376394,1.0,0.0,False,False,1.1064733223763945,False,1.1064733223763958,-4.580799554695542e-05,non_essential
MAR08791,,Nicotinate and nicotinamide metabolism,0.0020864214203509,1.106473322376394,optimal,1.106473322376394,1.0,0.0,False,False,1.1064733223763938,False,1.1064733223763958,0.0020864214203337,non_essential
MAR06456,,Vitamin E metabolism,5.9058013581840045,1.106473322376394,optimal,1.106473322376394,1.0,0.0,False,False,1.106473322376394,False,1.1064733223763958,5.9058013581840045,non_essential
MAR00658,Exchange of PG-CL pool,Exchange/demand reactions,-0.0023496182295327,1.106473322376394,optimal,1.1064733223763945,1.0000000000000002,-2.220446049250313e-16,False,False,1.1064733223763945,False,1.1064733223763958,-0.0023496182295327,non_essential
MAR00656,Exchange of PE-LD pool,Exchange/demand reactions,-0.0466710447378363,1.106473322376394,optimal,1.1064733223763945,1.0000000000000002,-2.220446049250313e-16,False,False,1.1064733223763945,False,1.1064733223763958,-0.189753098759717,non_essential
MAR00109,Transport of Octadecenoyl Coenzyme A into Mitochondrial Matrix,Fatty acid oxidation,-0.0025362751201157,1.106473322376394,optimal,1.1064733223763945,1.0000000000000002,-2.220446049250313e-16,False,False,1.1064733223763945,False,1.1064733223763958,1.757583257040499e-07,non_essential
MAR00105,C161 Transport into the Mitochondria,Fatty acid oxidation,-0.0001250874989434,1.106473322376394,optimal,1.1064733223763945,1.0000000000000002,-2.220446049250313e-16,False,False,1.1064733223763945,False,1.1064733223763958,0.1152077194633681,non_essential
MAR00104,C161 Transport into the Mitochondria,Fatty acid oxidation,-0.0001250874989434,1.106473322376394,optimal,1.1064733223763945,1.0000000000000002,-2.220446049250313e-16,False,False,1.1064733223763945,False,1.1064733223763958,0.115207719463368,non_essential
MAR00102,C160 Transport into the Mitochondria,Fatty acid oxidation,0.0001250874989434,1.106473322376394,optimal,1.1064733223763945,1.0000000000000002,-2.220446049250313e-16,False,False,1.1064733223763945,False,1.1064733223763958,-0.0798258039628598,non_essential
MAR00090,Glucuronidated Compound Transport,Transport reactions,2.2837609373848773e-05,1.106473322376394,optimal,1.1064733223763945,1.0000000000000002,-2.220446049250313e-16,False,False,1.1064733223763945,False,1.1064733223763958,2.283760937384881e-05,non_essential
MAR00576,Exchange of dihomo-gamma-linolenate,Exchange/demand reactions,-0.0092452327475961,1.106473322376394,optimal,1.1064733223763945,1.0000000000000002,-2.220446049250313e-16,False,False,1.1064733223763945,False,1.1064733223763958,-9.496012938207289e-06,non_essential
MAR00571,Exchange of DPA,Exchange/demand reactions,0.0002831918012574,1.106473322376394,optimal,1.1064733223763945,1.0000000000000002,-2.220446049250313e-16,False,False,1.1064733223763945,False,1.1064733223763958,1.5825114872957024e-07,non_essential
MAR09690,Exchange of orotate,Exchange/demand reactions,-5.9057555501884575,1.106473322376394,optimal,1.1064733223763945,1.0000000000000002,-2.220446049250313e-16,False,False,1.1064733223763945,False,1.1064733223763958,-0.0023004133608866,non_essential
