sample,scenario,reaction_id,reaction_name,subsystem,baseline_biomass,baseline_flux,ko_biomass,rel_drop,is_essential_TME,is_strong_sensitive_TME
Blood,Rich,MAR04394,ATP:D-glucose 6-phosphotransferase,Glycolysis / Gluconeogenesis,1.036096799708967,1.3004508190710709,1.036096799708967,0.0,False,False
Blood,Rich,MAR04396,"alpha-D-glucose 1,6-phosphomutase",Glycolysis / Gluconeogenesis,1.036096799708967,-0.0044083846634017125,1.036096799708967,0.0,False,False
Blood,Rich,MAR04521,D-Glucose-6-phosphate phosphohydrolase,Glycolysis / Gluconeogenesis,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR06412,acetyl-CoA:enzyme N6-(dihydrolipoyl)lysine S-acetyltransferase,Glycolysis / Gluconeogenesis,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR07745,D-glucose 1-epimerase,Glycolysis / Gluconeogenesis,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR07747,ADP:D-glucose 6-phosphotransferase,Glycolysis / Gluconeogenesis,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08360,,Glycolysis / Gluconeogenesis,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08652,,Glycolysis / Gluconeogenesis,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08757,,Glycolysis / Gluconeogenesis,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR03989,maltose glucohydrolase,Starch and sucrose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04122,UDP-glucose:NAD+ 6-oxidoreductase,Starch and sucrose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04837,"alpha,alpha-trehalose glucohydrolase",Starch and sucrose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR05395,UDP-alpha-D-glucose:glycogenin alpha-D-glucosyltransferase,Starch and sucrose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR05396,,Starch and sucrose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR09727,,Starch and sucrose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR05397,,Starch and sucrose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR05398,,Starch and sucrose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR05399,,Starch and sucrose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR05400,,Starch and sucrose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR05401,,Starch and sucrose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08568,,Starch and sucrose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08569,,Starch and sucrose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08570,,Starch and sucrose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08571,,Starch and sucrose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08572,,Starch and sucrose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08573,,Starch and sucrose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08574,,Starch and sucrose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08575,,Starch and sucrose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08576,,Starch and sucrose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08577,,Starch and sucrose metabolism,1.036096799708967,1.3004508190710706,1.036096799708967,0.0,False,False
Blood,Rich,MAR08578,,Starch and sucrose metabolism,1.036096799708967,1.3004508190710706,1.036096799708967,0.0,False,False
Blood,Rich,MAR08579,,Starch and sucrose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08581,,Starch and sucrose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08591,,Starch and sucrose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08592,,Starch and sucrose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08580,,Starch and sucrose metabolism,1.036096799708967,1.3004508190710706,1.036096799708967,0.0,False,False
Blood,Rich,MAR08582,,Starch and sucrose metabolism,1.036096799708967,1.3004508190710709,1.036096799708967,0.0,False,False
Blood,Rich,MAR08587,maltose glucohydrolase,Starch and sucrose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08589,maltose glucohydrolase,Starch and sucrose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08583,"1,4-alpha-D-Glucan glucohydrolase",Starch and sucrose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08584,,Starch and sucrose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08585,3-phospho-D-glyceroyl-phosphate:alpha-D-glucose-1-phosphate 6-phosphotransferase,Starch and sucrose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR03944,UTP:alpha-D-glucose-1-phosphate uridylyltransferase,Galactose metabolism,1.036096799708967,0.0044083846634017125,1.036096799708967,0.0,False,False
Blood,Rich,MAR04128,UDP-glucose 4-epimerase,Galactose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04130,,Galactose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04131,UDP-glucose:alpha-D-galactose-1-phosphate uridylyltransferase,Galactose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04132,UDP-glucose:alpha-D-galactose-1-phosphate uridylyltransferase,Galactose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04303,sucrose glucohydrolase,Galactose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04414,ATP:alpha-D-galactose 1-phosphotransferase,Galactose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04415,Lactose galactohydrolase,Galactose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04416,Galactosylglycerol galactohydrolase,Galactose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04831,Lactose:(acceptor) 3-oxidoreductase,Galactose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04832,3-Ketolactose galactohydrolase,Galactose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR07674,UDP-alpha-D-galactose:D-glucose 4-beta-D-galactosyltransferase,Galactose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08761,ATP:D-tagatose 6-phosphotransferase,Galactose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08762,,Galactose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08764,,Galactose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08766,galactitol:NADP+ 1-oxidoreductase,Galactose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08767,UTP:alpha-D-galactose-1-phosphate uridylyltransferase,Galactose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR00454,ATP:D-glyceraldehyde 3-phosphotransferase,Fructose and mannose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04297,,Fructose and mannose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04310,ATP:D-fructose 1-phosphotransferase,Fructose and mannose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04315,D-Glucitol:NAD+ 2-oxidoreductase,Fructose and mannose metabolism,1.036096799708967,-2.5576622387465036,1.036096799708967,0.0,False,False
Blood,Rich,MAR04316,D-Glucitol:NADP+ 1-oxidoreductase,Fructose and mannose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04317,,Fructose and mannose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04318,,Fructose and mannose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04319,ATP:D-fructose 6-phosphotransferase,Fructose and mannose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04320,,Fructose and mannose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04356,D-fructose 1-phosphate D-glyceraldehyde-3-phosphate-lyase,Fructose and mannose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04383,D-mannose-6-phosphate aldose-ketose-isomerase,Fructose and mannose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04385,"D-mannose 6-phosphate 1,6-phosphomutase",Fructose and mannose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04386,GDP:D-mannose-1-phosphate guanylyltransferase,Fructose and mannose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04387,GTP:alpha-D-mannose-1-phosphate guanylyltransferase,Fructose and mannose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04399,"GDP-alpha-D-mannose 4,6-hydro-lyase (GDP-4-dehydro-alpha-D-rhamnose-forming)",Fructose and mannose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04400,"GDP-L-fucose:NADP+ 4-oxidoreductase (3,5-epimerizing)",Fructose and mannose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04401,GTP:beta-L-fucose-1-phosphate guanylyltransferase,Fructose and mannose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04402,ATP:6-deoxy-L-galactose 1-phosphotransferase,Fructose and mannose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04403,L-fucose aldose-ketose-isomerase,Fructose and mannose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04490,ATP:D-mannose 6-phosphotransferase,Fructose and mannose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04706,"beta-D-fructose-2,6-bisphosphate 2-phosphohydrolase",Fructose and mannose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08768,"GDP-L-fucose:NADP+ 4-oxidoreductase (3,5-epimerizing)",Fructose and mannose metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04590,Xylitol:NADP+ 4-oxidoreductase (L-xylulose-forming),Pentose and glucuronate interconversions,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04591,xylitol:NAD oxidoreductase,Pentose and glucuronate interconversions,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04592,xylitol:NADP+ oxidoreductase,Pentose and glucuronate interconversions,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04593,xylitol:NAD+ 2-oxidoreductase (D-xylulose-forming),Pentose and glucuronate interconversions,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04594,D-xylose:NADP+ 1-oxidoreductase,Pentose and glucuronate interconversions,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04595,ATP:D-xylulose 5-phosphotransferase,Pentose and glucuronate interconversions,1.036096799708967,0.00566174787444168,1.036096799708967,0.0,False,False
Blood,Rich,MAR08341,L-Arabitol:NADP+ 1-oxidoreductase,Pentose and glucuronate interconversions,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08342,L-arabinitol:NAD+ 4-oxidoreductase (L-xylulose-forming),Pentose and glucuronate interconversions,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08344,L-gulonate:NADP+ 6-oxidoreductase,Pentose and glucuronate interconversions,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08352,L-Gulonate:NAD+ 3-oxidoreductase,Pentose and glucuronate interconversions,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08353,3-Dehydro-L-gulonate carboxy-lyase,Pentose and glucuronate interconversions,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08726,ATP:D-ribulose 5-phosphotransferase,Pentose and glucuronate interconversions,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08727,,Pentose and glucuronate interconversions,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08728,,Pentose and glucuronate interconversions,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08729,UDP-glucuronate glucuronohydrolase,Pentose and glucuronate interconversions,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR06537,L-gulonate:NADP+ 6-oxidoreductase,Pentose and glucuronate interconversions,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR01568,Acetaldehyde:NAD+ oxidoreductase,Pyruvate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR03853,(R)-S-Lactoylglutathione methylglyoxal-lyase (isomerizing),Pyruvate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR03854,Lactaldehyde:NAD+ 1-oxidoreductase,Pyruvate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR03855,"Propane-1,2-diol:NADP+ 1-oxidoreductase",Pyruvate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR03857,(R)-S-Lactoylglutathione hydrolase,Pyruvate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR03859,(R)-Lactate:ferricytochrome-c 2-oxidoreductase,Pyruvate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04087,(S)-malate:NAD+ oxidoreductase (decarboxylating),Pyruvate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04089,(S)-Malate:NADP+ oxidoreductase(oxaloacetate-decarboxylating),Pyruvate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04091,(S)-Malate:NADP+ oxidoreductase(oxaloacetate-decarboxylating),Pyruvate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04093,Acetyl-CoA hydrolase,Pyruvate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04095,Acetyl-CoA hydrolase,Pyruvate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04101,GTP:oxaloacetate carboxy-lyase (adding GTP,Pyruvate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04103,GTP:oxaloacetate carboxy-lyase (adding GTP,Pyruvate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04143,Pyruvate:carbon-dioxide ligase (ADP-forming),Pyruvate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04193,CTP:pyruvate 2-O-phosphotransferase,Pyruvate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08497,,Pyruvate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08498,,Pyruvate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08499,,Pyruvate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08500,,Pyruvate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08501,,Pyruvate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08502,(R)-Lactaldehyde:NAD+ oxidoreductase (glutathione-formylating),Pyruvate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08503,,Pyruvate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08504,(R)-Lactaldehyde:NAD+ 2-oxidoreductase,Pyruvate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08506,,Pyruvate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08507,,Pyruvate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08508,,Pyruvate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08509,,Pyruvate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08511,(R)-S-Lactoylglutathione hydrolase,Pyruvate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08512,(R)-Lactate:NAD+ oxidoreductase,Pyruvate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08514,(S)-Lactate:ferricytochrome-c 2-oxidoreductase,Pyruvate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08516,glycerone-phosphate phosphate-lyase (methylglyoxal-forming),Pyruvate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08517,glycerone-phosphate phosphate-lyase (methylglyoxal-forming),Pyruvate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04280,(S)-Lactate:NAD+ oxidoreductase,Pyruvate metabolism,1.036096799708967,5.420486246971841,1.036096799708967,0.0,False,False
Blood,Rich,MAR00153,Propanoate:CoA ligase (AMP-forming),Propanoate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR03212,,Propanoate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR03797,Propanoate:CoA ligase (AMP-forming),Propanoate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR03800,,Propanoate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04105,malonyl-CoA carboxy-lyase (acetyl-CoA-forming),Propanoate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04106,malonyl-CoA carboxy-lyase (acetyl-CoA-forming),Propanoate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04107,malonyl-CoA carboxy-lyase (acetyl-CoA-forming),Propanoate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04282,"3-Oxopropanoate:NAD+ oxidoreductase (decarboxylating, CoA-acetylating)",Propanoate metabolism,1.036096799708967,0.8958713195219139,1.036096799708967,0.0,False,False
Blood,Rich,MAR04331,Propionyladenylate:CoA propionyltransferase,Propanoate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04459,ATP:propanoate adenylyltransferase,Propanoate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04460,ATP:propanoate adenylyltransferase,Propanoate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04464,Acetoacetate carboxy-lyase (acetone-forming),Propanoate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04497,3-hydroxypropanoate:NAD+ oxidoreductase,Propanoate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04741,,Propanoate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR08078,"propanoyl-CoA:oxaloacetate C-propanoyltransferase (thioester-hydrolysing, 1-carboxyethyl-forming)",Propanoate metabolism,1.036096799708967,0.07123145154016755,1.036096799708967,0.0,False,False
Blood,Rich,MAR09803,3-oxopropionyl-CoA:NAD+ oxidoreductase,Propanoate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR09804,3-hydroxypropionyl-CoA:NADP+ oxidoreductase,Propanoate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR00718,2-Hydroxyglutarate:(acceptor) 2-oxidoreductase,Butanoate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR00719,,Butanoate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR01434,acetyl-CoA:acetyl-CoA C-acetyltransferase,Butanoate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR01436,Acetoacetate:CoA ligase (AMP-forming),Butanoate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR03163,"butanoyl-CoA:electron-transfer flavoprotein 2,3-oxidoreductase",Butanoate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04461,(R)-3-Hydroxybutanoate:NAD+ oxidoreductase,Butanoate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04604,"acetyl-CoA:acetoacetyl-CoA C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)",Butanoate metabolism,1.036096799708967,0.045946220172224814,1.036096799708967,0.0,False,False
Blood,Rich,MAR05351,2-hydroxybutyrate:NAD+ oxidoreductase,Butanoate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR07709,(3R)-3-hydroxybutanoyl-CoA hydro-lyase,Butanoate metabolism,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04052,ATP:D-ribose-5-phosphate diphosphotransferase,Pentose phosphate pathway,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04304,D-glucose-6-phosphate:NADP+ 1-oxidoreductase,Pentose phosphate pathway,1.036096799708967,0.0,1.036096799708967,0.0,False,False
Blood,Rich,MAR04350,ATP:D-ribose 5-phosphotransferase,Pentose phosphate pathway,1.036096799708967,11.06033333689322,1.0360967997089654,1.5001612155464776e-15,False,False
