reaction_id,reaction_name,biomass_KO,is_essential_TME,baseline_biomass,baseline_flux
MAR03870,glutathione:NADP+ oxidoreductase,1.036096799708967,False,1.036096799708967,0.0010418706709644993
MAR03899,L-Alanine:2-oxoglutarate aminotransferase,1.036096799708967,False,1.036096799708967,-0.001
MAR04118,glutathione:NADP+ oxidoreductase,1.036096799708967,False,1.036096799708967,0.00151271072618082
MAR03806,L-glutamate gamma-semialdehyde:NAD+ oxidoreductase,1.036096799708967,False,1.036096799708967,0.8938713195219138
MAR03807,L-Ornithine:2-oxo-acid aminotransferase,1.036096799708967,False,1.036096799708967,-0.001
MAR03816,L-Arginine amidinohydrolase,1.036096799708967,False,1.036096799708967,0.001
MAR03819,,1.036096799708967,False,1.036096799708967,-0.8928713195219139
MAR03833,L-Proline:NADP+ 5-oxidoreductase,1.036096799708967,False,1.036096799708967,0.8928713195219138
MAR04583,S-Adenosyl-L-methionine:guanidinoacetate N-methyltransferase,1.036096799708967,False,1.036096799708967,0.8610670274414457
MAR03782,,1.036096799708967,False,1.036096799708967,0.4809344162444847
MAR04467,L-Serine:pyruvate aminotransferase,1.036096799708967,False,1.036096799708967,0.001
MAR04582,L-Arginine:glycine amidinotransferase,1.036096799708967,False,1.036096799708967,-0.8610670274414456
MAR04584,,1.036096799708967,False,1.036096799708967,-0.8610670274414456
MAR06409,Dihydrolipoamide:NAD+ oxidoreductase,1.036096799708967,False,1.036096799708967,-0.4809344162444847
MAR04596,L-2-aminoadipate:2-oxoglutarate aminotransferase,1.036096799708967,False,1.036096799708967,-0.001
MAR04597,L-2-aminoadipate:2-oxoglutarate aminotransferase,1.036096799708967,False,1.036096799708967,0.001
MAR06974,,1.036096799708967,False,1.036096799708967,0.10153658429715075
MAR03777,L-Leucine:2-oxoglutarate aminotransferase,1.036096799708967,False,1.036096799708967,0.4809344162444847
MAR06419,"(S)-3-Methyl-2-oxopentanoate:[dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] lipoyllysine 2-oxidoreductase (decarboxylating, acceptor-2-methylpropanoylating)",1.036096799708967,False,1.036096799708967,0.48093441624448463
MAR06420,(S)-2-methylbutanoyl-CoA:enzyme N6-(dihydrolipoyl)lysine S-(2-methylbutanoyl)transferase,1.036096799708967,False,1.036096799708967,0.48093441624448474
MAR08787,(S)-methylmalonyl-CoA carboxy-lyase (propanoyl-CoA-forming),1.036096799708967,False,1.036096799708967,0.06897408509511985
MAR06725,L-Phenylalanine:2-oxoglutarate aminotransferase,1.036096799708967,False,1.036096799708967,0.00510971858712471
MAR06738,,1.036096799708967,False,1.036096799708967,-0.001
MAR06740,,1.036096799708967,False,1.036096799708967,0.001
MAR06763,S-Adenosyl-L-methionine:catechol O-methyltransferase,1.036096799708967,False,1.036096799708967,0.39758158544082567
MAR06765,,1.0360967997089559,False,1.036096799708967,0.0002604676677411248
MAR08771,,1.036096799708967,False,1.036096799708967,0.00026046766774112483
MAR04330,beta-alanine:2-oxoglutarate aminotransferase,1.036096799708967,False,1.036096799708967,-0.8958713195219137
MAR03988,chitobiose N-acetylglucosaminohydrolase,1.036096799708967,False,1.036096799708967,2.7432463275714483
MAR04158,,1.036096799708967,False,1.036096799708967,0.026049545738282835
MAR04524,ATP:N-acetyl-D-glucosamine 6-phosphotransferase,1.036096799708967,False,1.036096799708967,0.026049545738282838
MAR04527,N-acetyl-D-glucosamine 2-epimerase,1.0360967997089667,False,1.036096799708967,-5.53016666844661
MAR04631,,1.036096799708967,False,1.036096799708967,0.026049545738282838
MAR08373,N-Acetylneuraminate pyruvate-lyase (N-acetyl-D-mannosamine-forming),1.036096799708967,False,1.036096799708967,5.53016666844661
MAR08375,chitobiose N-acetylglucosaminohydrolase,1.036096799708967,False,1.036096799708967,0.026049545738282127
MAR05130,L-Tyrosine:tRNA(Tyr) ligase (AMP-forming),-1.8966598742923254e-16,True,1.036096799708967,0.15539768338334975
MAR05131,L-Alanine:tRNA(Ala) ligase (AMP-forming),3.552386354549272e-31,True,1.036096799708967,0.44296635014257346
MAR05132,L-Arginine:tRNA(Arg) ligase (AMP-forming),0.0,True,1.036096799708967,0.28314453342446655
MAR05133,L-Asparagine:tRNA(Asn) ligase (AMP-forming),0.0,True,1.036096799708967,0.2073812500667479
MAR05134,L-Aspartate:tRNA(Asp) ligase (AMP-forming),0.0,True,1.036096799708967,0.30747726676563164
MAR05135,L-Cysteine:tRNA(Cys) ligase (AMP-forming),0.0,True,1.036096799708967,0.10120205003257297
MAR05136,L-Glutamine:tRNA(Gln) ligase (AMP-forming),0.0,True,1.036096799708967,0.23669113340951495
MAR05137,L-glutamate:tRNA(Glu) ligase (AMP-forming),0.0,True,1.036096799708967,0.4330120501393696
MAR05138,glycine:tRNA(Gly) ligase (AMP-forming),0.0,True,1.036096799708967,0.39872501679500066
MAR05139,L-Histidine:tRNA(His) ligase (AMP-forming),0.0,True,1.036096799708967,0.12608780004058273
MAR05140,L-Isoleucine:tRNA(Ile) ligase (AMP-forming),0.0,True,1.036096799708967,0.24443336674534022
MAR05141,L-Leucine:tRNA(Leu) ligase (AMP-forming),0.0,True,1.036096799708967,0.5037981834954862
MAR05142,L-lysine:tRNALys ligase (AMP-forming),0.0,True,1.036096799708967,0.39761898346131136
MAR05143,L-Methionine:tRNAMet ligase (AMP-forming),0.0,True,1.036096799708967,0.12276970003951478
MAR05145,L-Phenylalanine:tRNA(Ala) ligase (AMP-forming),0.0,True,1.036096799708967,0.20351013339883528
MAR05146,L-proline:tRNA(Pro) ligase (AMP-forming),0.0,True,1.036096799708967,0.28203850009077713
MAR05147,L-Serine:tRNA(Ser) ligase (AMP-forming),0.0,True,1.036096799708967,0.3655440167843211
MAR05148,L-Threonine:tRNA(Thr) ligase (AMP-forming),0.0,True,1.036096799708967,0.2958639167618937
MAR05149,L-Tryptophan -tRNA(Trp) ligase (AMP-forming),0.0,True,1.036096799708967,0.05419563335077678
MAR05150,L-Valine:tRNAVal ligase (AMP-forming),0.0,True,1.036096799708967,0.36886211678538894
MAR03957,isocitrate:NAD+ oxidoreductase (decarboxylating),1.036096799708967,False,1.036096799708967,1.9541883277499454
MAR04139,(S)-malate:NAD+ oxidoreductase,1.036096799708967,False,1.036096799708967,1.9807957425036584
MAR04141,(S)-malate:NAD+ oxidoreductase,1.036096799708967,False,1.036096799708967,-1.9753353569546723
MAR04145,acetyl-CoA:oxaloacetate C-acetyltransferase (thioester-hydrolysing),1.036096799708967,False,1.036096799708967,1.975335356954672
MAR04410,(S)-malate hydro-lyase (fumarate-forming),1.036096799708967,False,1.036096799708967,-0.001402667847445999
MAR04454,citrate hydroxymutase,1.036096799708967,False,1.036096799708967,0.019443789675685514
MAR04458,citrate hydro-lyase (cis-aconitate-forming),1.036096799708967,False,1.036096799708967,-1.954188327749945
MAR04589,isocitrate hydro-lyase (cis-aconitate-forming),1.036096799708967,False,1.036096799708967,1.9541883277499452
MAR03977,diphosphate phosphohydrolase,1.036096799708967,False,1.036096799708967,3.5313221201481646
MAR06911,,1.036096799708967,False,1.036096799708967,0.43205463544066175
MAR06912,diphosphate phosphohydrolase,1.036096799708967,False,1.036096799708967,2.2206164249390348
MAR06914,ferrocytochrome-c:oxygen oxidoreductase,1.036096799708967,False,1.036096799708967,0.2160058705165769
MAR06916,ATP phosphohydrolase,1.036096799708967,False,1.036096799708967,0.8640234820663076
MAR06918,,1.036096799708967,False,1.036096799708967,0.4320117410331538
MAR03960,superoxide:superoxide oxidoreductase,1.036096799708967,False,1.036096799708967,2.7250487508881753
MAR03980,hydrogen-peroxide:hydrogen-peroxide oxidoreductase,1.036096799708967,False,1.036096799708967,2.2614344860664852
MAR03982,hydrogen-peroxide:hydrogen-peroxide oxidoreductase,1.036096799708967,False,1.036096799708967,0.017528756135124106
MAR08415,superoxide:superoxide oxidoreductase,1.036096799708967,False,1.036096799708967,0.03990434950126034
MAR00180,,1.036096799708967,False,1.036096799708967,0.04206211622605748
MAR00188,,1.036096799708967,False,1.036096799708967,1.0824339719869808e-05
MAR00192,,1.036096799708967,False,1.036096799708967,2.3263633012798186e-05
MAR00200,,1.036096799708967,False,1.036096799708967,2.1915532261840427e-05
MAR00204,,1.036096799708967,False,1.036096799708967,2.3263633012798182e-05
MAR00209,,1.036096799708967,False,1.036096799708967,2.3263633012798182e-05
MAR00213,,1.036096799708967,False,1.036096799708967,2.3263633012798182e-05
MAR00233,,1.036096799708967,False,1.036096799708967,2.056743151088267e-05
MAR00237,,1.036096799708967,False,1.036096799708967,2.3263633012798182e-05
MAR00241,,1.036096799708967,False,1.036096799708967,2.3263633012798182e-05
MAR00245,,1.036096799708967,False,1.036096799708967,1.0824339719869786e-05
MAR00249,,1.036096799708967,False,1.036096799708967,0.00873549419630572
MAR00259,,1.036096799708967,False,1.036096799708967,0.0014539770632998866
MAR00267,,1.036096799708967,False,1.036096799708967,2.3263633012798182e-05
MAR00275,,1.036096799708967,False,1.036096799708967,2.3263633012798182e-05
MAR00279,,1.036096799708967,False,1.036096799708967,2.326363301279818e-05
MAR00283,,1.036096799708967,False,1.036096799708967,1.0824339719869782e-05
MAR00289,,1.036096799708967,False,1.036096799708967,2.320235570593647e-05
MAR00293,,1.036096799708967,False,1.036096799708967,2.0506154204020954e-05
MAR00297,,1.036096799708967,False,1.036096799708967,2.3263633012798182e-05
MAR00301,,1.036096799708967,False,1.036096799708967,2.3263633012798182e-05
MAR00305,,1.036096799708967,False,1.036096799708967,2.3263633012798182e-05
MAR00309,,1.036096799708967,False,1.036096799708967,3.5702926305726586e-05
MAR00313,,1.036096799708967,False,1.036096799708967,2.3202355705936466e-05
MAR00319,,1.036096799708967,False,1.036096799708967,2.320235570593647e-05
MAR00323,,1.036096799708967,False,1.036096799708967,2.3263633012798182e-05
MAR00327,,1.036096799708967,False,1.036096799708967,2.3263633012798182e-05
MAR00331,,1.036096799708967,False,1.036096799708967,1.0824339719869782e-05
MAR00341,,1.036096799708967,False,1.036096799708967,2.3263633012798182e-05
MAR00345,,1.036096799708967,False,1.036096799708967,2.326363301279818e-05
MAR00349,,1.036096799708967,False,1.036096799708967,0.001372890385897051
MAR00357,,1.036096799708967,False,1.036096799708967,0.0003234552283185995
MAR00365,,1.036096799708967,False,1.036096799708967,0.06017795975387881
MAR00369,,1.036096799708967,False,1.036096799708967,2.3263633012798182e-05
MAR00373,,1.036096799708967,False,1.036096799708967,2.3263633012798182e-05
MAR00377,,1.036096799708967,False,1.036096799708967,0.0024407393712757622
MAR00381,,1.036096799708967,False,1.036096799708967,2.314107839907476e-05
MAR00385,,1.036096799708967,False,1.036096799708967,2.3263633012798182e-05
MAR00389,,1.036096799708967,False,1.036096799708967,2.3263633012798182e-05
MAR00393,,1.036096799708967,False,1.036096799708967,2.3263633012798182e-05
MAR00413,,1.036096799708967,False,1.036096799708967,3.788518901954423e-05
MAR00417,,1.036096799708967,False,1.036096799708967,0.015427134261983843
MAR00421,,1.036096799708967,False,1.036096799708967,2.3263633012798182e-05
MAR00425,,1.036096799708967,False,1.036096799708967,0.00011527052063169131
MAR00429,,1.036096799708967,False,1.036096799708967,1.0824339719869782e-05
MAR00433,,1.036096799708967,False,1.036096799708967,2.3263633012798182e-05
MAR00437,,1.036096799708967,False,1.036096799708967,2.3263633012798182e-05
MAR02982,,1.036096799708967,False,1.036096799708967,8.009141654211455e-05
MAR02992,,1.036096799708967,False,1.036096799708967,9.067064703453744e-05
MAR02994,,1.036096799708967,False,1.036096799708967,6.0872924460750934e-05
MAR02305,,1.036096799708967,False,1.036096799708967,2.6082389128437113e-05
MAR02307,,1.036096799708967,False,1.036096799708967,2.6082389128437113e-05
MAR02309,,1.036096799708967,False,1.036096799708967,2.6082389128437116e-05
MAR02311,,1.036096799708967,False,1.036096799708967,2.6082389128437116e-05
MAR02315,,1.036096799708967,False,1.036096799708967,2.33249103196599e-05
MAR02317,,1.036096799708967,False,1.036096799708967,2.3324910319659902e-05
MAR02319,,1.036096799708967,False,1.036096799708967,2.3324910319659902e-05
MAR02321,,1.036096799708967,False,1.036096799708967,2.3324910319659902e-05
MAR02324,,1.036096799708967,False,1.036096799708967,2.3263633012798175e-05
MAR02326,,1.036096799708967,False,1.036096799708967,2.326363301279818e-05
MAR02328,,1.036096799708967,False,1.036096799708967,2.3263633012798182e-05
MAR02330,,1.036096799708967,False,1.036096799708967,2.3263633012798182e-05
MAR02345,,1.036096799708967,False,1.036096799708967,6.127730686171307e-08
MAR02296,,1.036096799708967,False,1.036096799708967,2.3263633012798182e-05
MAR02289,,1.036096799708967,False,1.036096799708967,1.24392932929284e-05
MAR02439,linoleate:oxygen 11S-oxidoreductase,1.036096799708967,False,1.036096799708967,0.00026046766774112483
MAR02440,Linoleate:oxygen 13-oxidoreductase,1.036096799708967,False,1.036096799708967,0.001
MAR02441,,1.036096799708967,False,1.036096799708967,0.0002604676677411248
MAR02449,,1.036096799708967,False,1.036096799708967,0.00026046766774113486
MAR02455,,1.036096799708967,False,1.036096799708967,0.0002604676677411248
MAR02456,,1.036096799708967,False,1.036096799708967,0.00026046766774112483
MAR02457,,1.036096799708967,False,1.036096799708967,0.002879814302182034
MAR02458,,1.036096799708967,False,1.036096799708967,0.0005209353354822497
MAR02459,9(10)-EpOME hydrolase,1.036096799708967,False,1.036096799708967,0.0002604676677411248
MAR02460,9(10)-EpOME hydrolase,1.036096799708967,False,1.036096799708967,0.00026046766774112483
MAR02463,,1.036096799708967,False,1.036096799708967,-0.0002604676677411248
MAR02464,,1.036096799708967,False,1.036096799708967,0.00026046766774112483
MAR02465,,1.036096799708967,False,1.036096799708967,0.0005209353354822497
MAR02466,,1.036096799708967,False,1.036096799708967,0.0005209353354822497
MAR02467,,1.036096799708967,False,1.036096799708967,0.00026046766774112483
MAR02468,,1.036096799708967,False,1.036096799708967,0.00026046766774112483
MAR02469,,1.036096799708967,False,1.036096799708967,0.00026046766774112483
MAR02470,,1.036096799708967,False,1.036096799708967,0.00026046766774112483
MAR02537,,1.036096799708967,False,1.036096799708967,1.2255461372342614e-07
MAR02544,,1.036096799708967,False,1.036096799708967,0.0013023383387056244
MAR02545,,1.036096799708967,False,1.036096799708967,-0.00026046766774112483
MAR02546,,1.036096799708967,False,1.036096799708967,0.00026046766774112483
MAR02548,,1.036096799708967,False,1.036096799708967,-0.00026046766774112483
MAR02549,,1.036096799708967,False,1.036096799708967,0.0010418706709644993
MAR02550,,1.036096799708967,False,1.036096799708967,0.00026046766774112483
MAR02551,,1.036096799708967,False,1.036096799708967,0.0005209353354822496
MAR02552,,1.036096799708967,False,1.036096799708967,0.00026046766774112483
MAR02553,,1.036096799708967,False,1.036096799708967,0.0002604676677411248
MAR02555,,1.036096799708967,False,1.036096799708967,0.00026046766774112483
MAR02556,,1.036096799708967,False,1.036096799708967,0.00026046766774112483
MAR02557,,1.036096799708967,False,1.036096799708967,0.0005209353354822496
MAR02560,,1.036096799708967,False,1.036096799708967,-0.0005209353354822497
MAR02561,,1.036096799708967,False,1.036096799708967,0.0005209353354822497
MAR02562,,1.036096799708967,False,1.036096799708967,0.00026046766774112483
MAR02563,,1.036096799708967,False,1.036096799708967,0.00026046766774112483
MAR02565,,1.036096799708967,False,1.036096799708967,0.00026046766774112483
MAR02566,,1.036096799708967,False,1.036096799708967,0.00026046766774112483
MAR02567,,1.036096799708967,False,1.036096799708967,-0.00026046766774112483
MAR02568,,1.036096799708967,False,1.036096799708967,0.00026046766774112483
MAR02570,,1.036096799708967,False,1.036096799708967,0.0005209353354822498
MAR02571,,1.036096799708967,False,1.036096799708967,-0.0005209353354822497
MAR02572,,1.036096799708967,False,1.036096799708967,0.0005209353354822498
MAR02573,,1.036096799708967,False,1.036096799708967,0.00026046766774112483
MAR02574,,1.036096799708967,False,1.036096799708967,0.00026046766774112483
MAR02576,,1.036096799708967,False,1.036096799708967,0.0005209353354822496
MAR02577,,1.036096799708967,False,1.036096799708967,-0.0005209353354822496
MAR02578,,1.036096799708967,False,1.036096799708967,0.0005209353354822497
MAR02579,,1.036096799708967,False,1.036096799708967,0.00026046766774112483
MAR02580,,1.036096799708967,False,1.036096799708967,0.00026046766774112483
MAR02586,,1.036096799708967,False,1.036096799708967,0.0002604676677411248
MAR02587,,1.036096799708967,False,1.036096799708967,-0.00026046766774112483
MAR02393,,1.036096799708967,False,1.036096799708967,0.00010573399298989146
MAR02423,,1.036096799708967,False,1.036096799708967,0.01248082568622797
MAR02426,,1.036096799708967,False,1.036096799708967,0.012480825686227968
MAR02428,,1.036096799708967,False,1.036096799708967,0.012480825686227968
MAR02430,,1.036096799708967,False,1.036096799708967,0.01248082568622797
MAR00931,,1.036096799708967,False,1.036096799708967,0.0002604676677411248
MAR00932,,1.036096799708967,False,1.036096799708967,0.0002604676677411248
MAR00933,,1.036096799708967,False,1.036096799708967,0.0002604676677411248
MAR00935,,1.036096799708967,False,1.036096799708967,0.0002604676677411248
MAR00936,,1.036096799708967,False,1.036096799708967,0.0002604676677411248
MAR00937,,1.036096799708967,False,1.036096799708967,0.0002604676677411248
MAR00938,,1.036096799708967,False,1.036096799708967,0.0002604676677411248
MAR00939,,1.036096799708967,False,1.036096799708967,0.0002604676677411248
MAR00940,,1.036096799708967,False,1.036096799708967,0.0002604676677411248
MAR00943,,1.036096799708967,False,1.036096799708967,0.0651521482765606
MAR00944,,1.036096799708967,False,1.036096799708967,0.0002604676677411248
MAR00945,"5,6-EET hydrolase",1.036096799708967,False,1.036096799708967,0.00026046766774112483
MAR00946,,1.036096799708967,False,1.036096799708967,0.0002604676677411248
MAR00948,,1.036096799708967,False,1.036096799708967,0.0002604676677411248
MAR00949,"8,9-EET hydrolase",1.036096799708967,False,1.036096799708967,0.00026046766774112483
MAR00950,,1.036096799708967,False,1.036096799708967,0.0005209353354822496
MAR00953,"11,12-EET hydrolase",1.036096799708967,False,1.036096799708967,0.00026046766774112483
MAR00954,,1.036096799708967,False,1.036096799708967,0.0005209353354822496
MAR00956,,1.036096799708967,False,1.036096799708967,0.0002604676677411248
MAR00957,"14,15-EET hydrolase",1.036096799708967,False,1.036096799708967,0.00026046766774112483
MAR00963,Glutathione: 5-HPETE oxidoreductase,1.036096799708967,False,1.036096799708967,0.0010418706709644993
MAR00969,,1.036096799708967,False,1.036096799708967,0.0002604676677411248
MAR00971,,1.036096799708967,False,1.036096799708967,0.0002604676677411248
