sample,scenario,reaction_id,reaction_name,subsystem,baseline_biomass,baseline_flux,ko_biomass,rel_drop,is_essential_TME,is_strong_sensitive_TME
TumorCore,TME_core,MAR04375,"D-fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)",Glycolysis / Gluconeogenesis,1.14956182771874,-8.101339112721186,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04377,"D-Fructose-1,6-bisphosphate 1-phosphohydrolase",Glycolysis / Gluconeogenesis,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04381,D-glucose-6-phosphate aldose-ketose-isomerase,Glycolysis / Gluconeogenesis,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04391,D-glyceraldehyde-3-phosphate aldose-ketose-isomerase,Glycolysis / Gluconeogenesis,1.14956182771874,9.117400600798742,1.1495618277187403,-1.9315586127774443e-16,False,False
TumorCore,TME_core,MAR04394,ATP:D-glucose 6-phosphotransferase,Glycolysis / Gluconeogenesis,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04396,"alpha-D-glucose 1,6-phosphomutase",Glycolysis / Gluconeogenesis,1.14956182771874,-0.004891155664577694,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04521,D-Glucose-6-phosphate phosphohydrolase,Glycolysis / Gluconeogenesis,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR06412,acetyl-CoA:enzyme N6-(dihydrolipoyl)lysine S-acetyltransferase,Glycolysis / Gluconeogenesis,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR07745,D-glucose 1-epimerase,Glycolysis / Gluconeogenesis,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR07747,ADP:D-glucose 6-phosphotransferase,Glycolysis / Gluconeogenesis,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08360,,Glycolysis / Gluconeogenesis,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08652,,Glycolysis / Gluconeogenesis,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08757,,Glycolysis / Gluconeogenesis,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR03989,maltose glucohydrolase,Starch and sucrose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04122,UDP-glucose:NAD+ 6-oxidoreductase,Starch and sucrose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04837,"alpha,alpha-trehalose glucohydrolase",Starch and sucrose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR05395,UDP-alpha-D-glucose:glycogenin alpha-D-glucosyltransferase,Starch and sucrose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR05396,,Starch and sucrose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR09727,,Starch and sucrose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR05397,,Starch and sucrose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR05398,,Starch and sucrose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR05399,,Starch and sucrose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR05400,,Starch and sucrose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR05401,,Starch and sucrose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08568,,Starch and sucrose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08569,,Starch and sucrose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08570,,Starch and sucrose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08571,,Starch and sucrose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08572,,Starch and sucrose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08573,,Starch and sucrose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08574,,Starch and sucrose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08575,,Starch and sucrose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08576,,Starch and sucrose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08577,,Starch and sucrose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08578,,Starch and sucrose metabolism,1.14956182771874,0.4926943752058023,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08579,,Starch and sucrose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08581,,Starch and sucrose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08591,,Starch and sucrose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08592,,Starch and sucrose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08580,,Starch and sucrose metabolism,1.14956182771874,0.49269437520580234,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08582,,Starch and sucrose metabolism,1.14956182771874,0.49269437520580234,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08587,maltose glucohydrolase,Starch and sucrose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08589,maltose glucohydrolase,Starch and sucrose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08583,"1,4-alpha-D-Glucan glucohydrolase",Starch and sucrose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08584,,Starch and sucrose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08585,3-phospho-D-glyceroyl-phosphate:alpha-D-glucose-1-phosphate 6-phosphotransferase,Starch and sucrose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR03944,UTP:alpha-D-glucose-1-phosphate uridylyltransferase,Galactose metabolism,1.14956182771874,0.004891155664577694,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04128,UDP-glucose 4-epimerase,Galactose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04130,,Galactose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04131,UDP-glucose:alpha-D-galactose-1-phosphate uridylyltransferase,Galactose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04132,UDP-glucose:alpha-D-galactose-1-phosphate uridylyltransferase,Galactose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04303,sucrose glucohydrolase,Galactose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04414,ATP:alpha-D-galactose 1-phosphotransferase,Galactose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04415,Lactose galactohydrolase,Galactose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04416,Galactosylglycerol galactohydrolase,Galactose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04831,Lactose:(acceptor) 3-oxidoreductase,Galactose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04832,3-Ketolactose galactohydrolase,Galactose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR07674,UDP-alpha-D-galactose:D-glucose 4-beta-D-galactosyltransferase,Galactose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08761,ATP:D-tagatose 6-phosphotransferase,Galactose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08762,,Galactose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08764,,Galactose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08766,galactitol:NADP+ 1-oxidoreductase,Galactose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08767,UTP:alpha-D-galactose-1-phosphate uridylyltransferase,Galactose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR00454,ATP:D-glyceraldehyde 3-phosphotransferase,Fructose and mannose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04297,,Fructose and mannose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04310,ATP:D-fructose 1-phosphotransferase,Fructose and mannose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04315,D-Glucitol:NAD+ 2-oxidoreductase,Fructose and mannose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04316,D-Glucitol:NADP+ 1-oxidoreductase,Fructose and mannose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04317,,Fructose and mannose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04318,,Fructose and mannose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04319,ATP:D-fructose 6-phosphotransferase,Fructose and mannose metabolism,1.14956182771874,1.9707775008232093,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04320,,Fructose and mannose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04356,D-fructose 1-phosphate D-glyceraldehyde-3-phosphate-lyase,Fructose and mannose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04383,D-mannose-6-phosphate aldose-ketose-isomerase,Fructose and mannose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04385,"D-mannose 6-phosphate 1,6-phosphomutase",Fructose and mannose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04386,GDP:D-mannose-1-phosphate guanylyltransferase,Fructose and mannose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04387,GTP:alpha-D-mannose-1-phosphate guanylyltransferase,Fructose and mannose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04399,"GDP-alpha-D-mannose 4,6-hydro-lyase (GDP-4-dehydro-alpha-D-rhamnose-forming)",Fructose and mannose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04400,"GDP-L-fucose:NADP+ 4-oxidoreductase (3,5-epimerizing)",Fructose and mannose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04401,GTP:beta-L-fucose-1-phosphate guanylyltransferase,Fructose and mannose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04402,ATP:6-deoxy-L-galactose 1-phosphotransferase,Fructose and mannose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04403,L-fucose aldose-ketose-isomerase,Fructose and mannose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04490,ATP:D-mannose 6-phosphotransferase,Fructose and mannose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04706,"beta-D-fructose-2,6-bisphosphate 2-phosphohydrolase",Fructose and mannose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08768,"GDP-L-fucose:NADP+ 4-oxidoreductase (3,5-epimerizing)",Fructose and mannose metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04590,Xylitol:NADP+ 4-oxidoreductase (L-xylulose-forming),Pentose and glucuronate interconversions,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04591,xylitol:NAD oxidoreductase,Pentose and glucuronate interconversions,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04592,xylitol:NADP+ oxidoreductase,Pentose and glucuronate interconversions,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04593,xylitol:NAD+ 2-oxidoreductase (D-xylulose-forming),Pentose and glucuronate interconversions,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04594,D-xylose:NADP+ 1-oxidoreductase,Pentose and glucuronate interconversions,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04595,ATP:D-xylulose 5-phosphotransferase,Pentose and glucuronate interconversions,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08341,L-Arabitol:NADP+ 1-oxidoreductase,Pentose and glucuronate interconversions,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08342,L-arabinitol:NAD+ 4-oxidoreductase (L-xylulose-forming),Pentose and glucuronate interconversions,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08344,L-gulonate:NADP+ 6-oxidoreductase,Pentose and glucuronate interconversions,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08352,L-Gulonate:NAD+ 3-oxidoreductase,Pentose and glucuronate interconversions,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08353,3-Dehydro-L-gulonate carboxy-lyase,Pentose and glucuronate interconversions,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08726,ATP:D-ribulose 5-phosphotransferase,Pentose and glucuronate interconversions,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08727,,Pentose and glucuronate interconversions,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08728,,Pentose and glucuronate interconversions,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08729,UDP-glucuronate glucuronohydrolase,Pentose and glucuronate interconversions,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR06537,L-gulonate:NADP+ 6-oxidoreductase,Pentose and glucuronate interconversions,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR01568,Acetaldehyde:NAD+ oxidoreductase,Pyruvate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR03853,(R)-S-Lactoylglutathione methylglyoxal-lyase (isomerizing),Pyruvate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR03854,Lactaldehyde:NAD+ 1-oxidoreductase,Pyruvate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR03855,"Propane-1,2-diol:NADP+ 1-oxidoreductase",Pyruvate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR03857,(R)-S-Lactoylglutathione hydrolase,Pyruvate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR03859,(R)-Lactate:ferricytochrome-c 2-oxidoreductase,Pyruvate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04087,(S)-malate:NAD+ oxidoreductase (decarboxylating),Pyruvate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04089,(S)-Malate:NADP+ oxidoreductase(oxaloacetate-decarboxylating),Pyruvate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04091,(S)-Malate:NADP+ oxidoreductase(oxaloacetate-decarboxylating),Pyruvate metabolism,1.14956182771874,0.9848091402780079,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04093,Acetyl-CoA hydrolase,Pyruvate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04095,Acetyl-CoA hydrolase,Pyruvate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04101,GTP:oxaloacetate carboxy-lyase (adding GTP,Pyruvate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04103,GTP:oxaloacetate carboxy-lyase (adding GTP,Pyruvate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04143,Pyruvate:carbon-dioxide ligase (ADP-forming),Pyruvate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04193,CTP:pyruvate 2-O-phosphotransferase,Pyruvate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08497,,Pyruvate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08498,,Pyruvate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08499,,Pyruvate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08500,,Pyruvate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08501,,Pyruvate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08502,(R)-Lactaldehyde:NAD+ oxidoreductase (glutathione-formylating),Pyruvate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08503,,Pyruvate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08504,(R)-Lactaldehyde:NAD+ 2-oxidoreductase,Pyruvate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08506,,Pyruvate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08507,,Pyruvate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08508,,Pyruvate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08509,,Pyruvate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08511,(R)-S-Lactoylglutathione hydrolase,Pyruvate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08512,(R)-Lactate:NAD+ oxidoreductase,Pyruvate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08514,(S)-Lactate:ferricytochrome-c 2-oxidoreductase,Pyruvate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08516,glycerone-phosphate phosphate-lyase (methylglyoxal-forming),Pyruvate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08517,glycerone-phosphate phosphate-lyase (methylglyoxal-forming),Pyruvate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04280,(S)-Lactate:NAD+ oxidoreductase,Pyruvate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR00153,Propanoate:CoA ligase (AMP-forming),Propanoate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR03212,,Propanoate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR03797,Propanoate:CoA ligase (AMP-forming),Propanoate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR03800,,Propanoate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04105,malonyl-CoA carboxy-lyase (acetyl-CoA-forming),Propanoate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04106,malonyl-CoA carboxy-lyase (acetyl-CoA-forming),Propanoate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04107,malonyl-CoA carboxy-lyase (acetyl-CoA-forming),Propanoate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04282,"3-Oxopropanoate:NAD+ oxidoreductase (decarboxylating, CoA-acetylating)",Propanoate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04331,Propionyladenylate:CoA propionyltransferase,Propanoate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04459,ATP:propanoate adenylyltransferase,Propanoate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04460,ATP:propanoate adenylyltransferase,Propanoate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04464,Acetoacetate carboxy-lyase (acetone-forming),Propanoate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04497,3-hydroxypropanoate:NAD+ oxidoreductase,Propanoate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04741,,Propanoate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR08078,"propanoyl-CoA:oxaloacetate C-propanoyltransferase (thioester-hydrolysing, 1-carboxyethyl-forming)",Propanoate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR09803,3-oxopropionyl-CoA:NAD+ oxidoreductase,Propanoate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR09804,3-hydroxypropionyl-CoA:NADP+ oxidoreductase,Propanoate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR00718,2-Hydroxyglutarate:(acceptor) 2-oxidoreductase,Butanoate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR00719,,Butanoate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR01434,acetyl-CoA:acetyl-CoA C-acetyltransferase,Butanoate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR01436,Acetoacetate:CoA ligase (AMP-forming),Butanoate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR03163,"butanoyl-CoA:electron-transfer flavoprotein 2,3-oxidoreductase",Butanoate metabolism,1.14956182771874,0.0,1.14956182771874,0.0,False,False
TumorCore,TME_core,MAR04461,(R)-3-Hydroxybutanoate:NAD+ oxidoreductase,Butanoate metabolism,1.14956182771874,-0.9848091402780077,1.14956182771874,0.0,False,False
